Time	Fres	Temp
2469	1798.19	23.11
2471	1794.8	23.09
2473	1799.02	23.15
2475	1796.5	23.21
2477	1798.18	23.1
2479	1798.81	23.2
2481	1794.93	23.17
2483	1795.59	23.09
2485	1796.92	23.36
2487	1796.57	23.15
2489	1795.09	23.12
2491	1798.14	23.09
2493	1796.05	23.12
2495	1796.29	23.29
2497	1799.97	23.43
2499	1796.9	23.33
2501	1797.37	23.29
2503	1795.95	23.18
2506	1799.1	23.18
2508	1794.71	23.17
2510	1800.12	23.38
2512	1799.15	23.47
2514	1801.26	23.34
2516	1803.16	23.4
2518	1796.9	23.41
2520	1796.71	23.49
2522	1796.53	23.5
2524	1797.88	23.54
2526	1793.06	23.56
2528	1797.4	23.31
2530	1799.11	23.65
2532	1798.7	23.41
2534	1797.56	23.49
2536	1797.77	23.54
2538	1797.39	23.39
2540	1794.91	23.43
2542	1798.79	23.53
2544	1799.17	23.55
2546	1796.36	23.48
2548	1798.71	23.6
2550	1797.54	23.55
2552	1797.51	23.62
2555	1798.78	23.51
2557	1798.73	23.58
2559	1804.23	23.55
2561	1797.11	23.48
2563	1799.68	23.61
2565	1798.33	23.5
2567	1797.08	23.79
2569	1797.94	23.53
2571	1798.33	23.58
2573	1801.42	23.59
2575	1797.12	23.66
2577	1800.28	23.67
2579	1800.2	23.7
2581	1798.12	23.69
2583	1799.93	23.63
2585	1798.64	23.61
2587	1798.1	23.71
2589	1798.38	23.73
2591	1801.22	23.74
2593	1801.92	23.6
2595	1800.53	23.69
2597	1802.78	23.77
2599	1802.19	23.92
2601	1800.39	23.7
2603	1796.79	23.72
2605	1795.54	23.9
2608	1799.61	23.63
2610	1800.2	23.61
2612	1797.4	23.74
2614	1798.72	23.77
2616	1796.65	23.95
2618	1801.67	23.61
2620	1798.86	23.77
2622	1801.06	23.63
2624	1798.57	23.84
2626	1798.18	23.94
2628	1796.33	23.87
2630	1797.78	23.78
2632	1799.61	23.76
2634	1800.94	23.97
2636	1798.03	23.71
2638	1797.91	23.88
2640	1799.91	23.9
2642	1800.55	23.94
2644	1794.03	23.87
2646	1797.93	23.97
2648	1798.41	24.1
2650	1798.28	23.97
2652	1795.14	23.93
2655	1800.34	23.99
2657	1800.51	23.91
2659	1797.95	23.95
2661	1800.91	23.96
2663	1799.78	23.8
2665	1802.52	23.83
2667	1798.27	23.96
2669	1799.78	23.88
2671	1797.66	23.82
2673	1798.93	23.88
2675	1803.18	24.04
2677	1799.88	24.11
2679	1797.46	23.99
2681	1796.53	23.95
2683	1799	23.93
2685	1803.54	23.86
2687	1795.75	23.85
2689	1803.18	24.21
2691	1804.98	23.88
2693	1801.82	23.83
2695	1805.32	23.84
2697	1804.91	24.03
2699	1798.08	24.18
2701	1796.88	24.07
2703	1801.57	23.99
2705	1798.08	24.04
2708	1802.5	24.19
2710	1800.73	24.1
2712	1788.82	24.05
2714	1802.57	24.04
2716	1797.5	24.23
2718	1798.39	23.96
2720	1802.16	23.91
2722	1802.06	24.17
2724	1800.97	24.33
2726	1797.92	24.19
2728	1798.8	24.12
2730	1793.33	24.33
2732	1796.33	24.04
2734	1802.44	24.22
2736	1797.87	24.06
2738	1798.57	24.2
2740	1804.89	24.16
2742	1797.53	24.31
2744	1799.74	24.11
2746	1798.68	24.25
2748	1803.89	24.29
2750	1800.39	24.08
2752	1802.72	24.23
2754	1799.89	24.1
2757	1800.86	24.38
2759	1801.36	24.19
2761	1798.82	24.21
2763	1802.55	24.21
2765	1798.13	24.17
2767	1798.23	24.09
2769	1801.79	24.31
2771	1798.97	24.25
2773	1802.14	24.23
2775	1801.51	24.12
2777	1800.53	24.38
2779	1797.37	24.28
2781	1805.29	24.25
2783	1802.54	24.35
2785	1798.67	24.3
2787	1803.25	24.5
2789	1801.65	24.23
2791	1799.97	24.31
2793	1800.53	24.14
2795	1802.23	24.41
2797	1801.43	24.24
2799	1803.09	24.42
2801	1800.34	24.36
2803	1799.71	24.38
2805	1802.6	24.24
2807	1802.97	24.22
2810	1801.32	24.43
2812	1801.23	24.27
2814	1798.15	24.42
2816	1800.28	24.23
2818	1797.29	24.33
2820	1801.66	24.48
2822	1798.99	24.32
2824	1800.38	24.38
2826	1799.82	24.4
2828	1800.27	24.6
2830	1801.41	24.19
2832	1801.76	24.38
2834	1800.22	24.36
2836	1800.17	24.25
2838	1800.9	24.36
2840	1799.88	24.33
2842	1800.44	24.66
2844	1801.84	24.45
2846	1802.86	24.22
2848	1800.83	24.57
2850	1802	24.5
2852	1799.17	24.36
2854	1801.49	24.33
2856	1800.7	24.41
2858	1801.76	24.3
2861	1801.47	24.61
2863	1800.96	24.45
2865	1802.04	24.41
2867	1800.33	24.6
2869	1803.92	24.5
2871	1803.76	24.63
2873	1802.89	24.47
2875	1795.05	24.5
2877	1802.5	24.3
2879	1801	24.38
2881	1800.38	24.43
2883	1804.35	24.44
2885	1800.07	24.57
2887	1798.78	24.61
2889	1797.95	24.53
2891	1801.63	24.59
2893	1796.84	24.54
2895	1805.15	24.56
2897	1808.03	24.66
2899	1800.21	24.55
2901	1799.56	24.63
2903	1798.8	24.65
2905	1802.39	24.65
2907	1804.91	24.57
2909	1799.02	24.62
2912	1801.16	24.46
2914	1801.85	24.54
2916	1806.14	24.69
2918	1802.24	24.73
2920	1802.96	24.41
2922	1801.23	24.46
2924	1802.58	24.51
2926	1802.54	24.61
2928	1800.79	24.78
2930	1802.73	24.53
2932	1801.33	24.63
2934	1803.12	24.61
2936	1800.44	24.7
2938	1803.02	24.59
2940	1800.66	24.56
2942	1802.56	24.5
2944	1802.71	24.7
2946	1803.01	24.6
2948	1803.63	24.66
2950	1802.63	24.65
2952	1804.67	24.55
2954	1802.91	24.42
2956	1802.64	24.75
2959	1802.68	24.61
2961	1801.09	24.89
2963	1801.97	24.78
2965	1801.52	24.67
2967	1802.09	24.63
2969	1801.69	24.66
2971	1801.94	24.57
2973	1801.1	24.63
2975	1800.9	24.65
2977	1802.02	24.58
2979	1801.44	24.82
2981	1798.87	24.38
2983	1799.89	24.68
2985	1802.97	24.85
2987	1804	24.62
2989	1804.66	24.51
2991	1800.13	24.78
2993	1807.03	24.83
2995	1803.1	24.68
2997	1800.04	24.75
2999	1803.45	24.79
3001	1800.09	24.77
3003	1803.06	24.8
3006	1805.55	24.75
3008	1800.8	24.57
3010	1800.51	24.89
3012	1793.79	24.89
3014	1805.24	25.03
3016	1804.15	24.66
3018	1803.58	24.61
3020	1804.29	24.76
3022	1802.3	24.75
3024	1801.8	24.62
3026	1805.38	24.85
3028	1809.31	24.56
3030	1805	24.63
3032	1801.96	24.54
3034	1801.97	24.88
3036	1804.56	24.71
3038	1796.51	24.85
3040	1801.49	24.81
3042	1804.31	24.78
3044	1803.85	24.63
3046	1809.14	24.85
3048	1806.52	24.92
3050	1805.91	24.94
3053	1802.71	24.9
3055	1806.94	24.72
3057	1798.53	24.63
3059	1802.85	24.95
3061	1806.33	24.95
3063	1802.5	24.84
3065	1801.01	24.87
3067	1803.95	24.88
3069	1801.5	24.77
3071	1801.57	24.82
3073	1800.22	24.78
3075	1806.16	24.95
3077	1805.45	24.9
3079	1805.06	24.71
3081	1807.42	24.81
3083	1800.44	24.79
3085	1800.26	24.85
3087	1801.56	24.81
3089	1804.04	24.84
3091	1803.33	24.7
3093	1803.63	24.87
3095	1801.3	25.14
3097	1803.34	24.75
3099	1802.61	24.75
3102	1803.14	24.86
3104	1802.42	24.98
3106	1802.58	24.93
3108	1805.46	24.6
3110	1801.14	25.03
3112	1803.73	24.8
3114	1803.46	24.79
3116	1801.84	24.74
3118	1806.24	24.98
3120	1797.99	24.86
3122	1803.7	24.98
3124	1805.53	24.85
3126	1802.37	24.85
3128	1803.81	24.82
3130	1804.99	24.93
3132	1805.29	24.93
3134	1802.82	24.99
3136	1804.44	24.92
3138	1801.82	24.87
3140	1797.8	25.04
3142	1809.51	25.1
3144	1798.67	24.98
3146	1802.04	24.89
3148	1802.15	25.23
3151	1803.52	24.97
3153	1803.5	24.85
3155	1805.62	24.82
3157	1804.1	24.89
3159	1805.06	25.03
3161	1801.19	24.93
3163	1800.94	24.96
3165	1805.03	24.79
3167	1803.68	25.08
3169	1804.06	25.2
3171	1805.35	25.03
3173	1805.49	25.08
3175	1803.48	24.74
3177	1803.99	24.96
3179	1800.41	25
3181	1801.48	24.65
3183	1806.65	25.05
3185	1803.81	24.79
3187	1805.18	25.17
3189	1800.27	25.02
3191	1805.05	24.95
3193	1803.64	25.19
3195	1802.01	25.01
3197	1802.39	24.8
3199	1802.79	25.07
3202	1803.09	25.07
3204	1802.18	25.03
3206	1800.95	25.31
3208	1801.83	24.89
3210	1804.81	25.09
3212	1805.01	25.02
3214	1804.89	25.05
3216	1802.22	25
3218	1805.5	25.05
3220	1801.09	24.96
3222	1801.65	24.99
3224	1803.56	24.95
3226	1806.08	24.95
3228	1805.87	24.79
3230	1803.82	25.22
3232	1801.54	25.04
3234	1802.13	25.19
3236	1804.08	25.13
3238	1800.87	25.22
3240	1799.11	25.07
3242	1804.57	25.08
3244	1802.3	25.04
3246	1806.31	25.1
3248	1804.42	25.09
3251	1802.4	25.02
3253	1805.58	25
3255	1805.05	25.11
3257	1803.25	25.17
3259	1798.36	25.04
3261	1806.2	25.27
3263	1805.12	25.19
3265	1804.75	25.22
3267	1805.63	25.06
3269	1804.1	24.99
3271	1803.09	25.17
3273	1802.58	25.23
3275	1805.32	25.17
3277	1809.02	25.14
3279	1805.95	25.17
3281	1804.49	25.15
3283	1799.31	24.93
3285	1803.32	25.15
3287	1801.31	25.02
3289	1801.28	25.11
3291	1803.94	24.92
3293	1806.74	25.15
3295	1805.26	25.3
3297	1804.36	25
3300	1798.18	25.17
3302	1804.22	25.22
3304	1804.97	25.2
3306	1799.99	25.25
3308	1806.69	25.13
3310	1802.94	25.17
3312	1805.85	25.04
3314	1805.59	25.14
3316	1806.44	25.06
3318	1801.51	25.13
3320	1799.98	25.28
3322	1803.19	25.5
3324	1801.8	25.22
3326	1804.57	25.33
3328	1805.17	25.26
3330	1804.66	25.18
3332	1806.38	24.91
3334	1806.72	25.04
3336	1800.55	25.2
3338	1805.38	25.23
3341	1802.88	25.03
3342	1804.19	25.31
3345	1803.81	25.14
3347	1803.92	25.42
3349	1802.88	25.33
3351	1801.74	25.33
3353	1802.72	25.15
3355	1803.47	25.31
3357	1805.94	25.38
3359	1805.72	25.12
3361	1802.23	25.21
3363	1802.57	25.18
3365	1802.07	25.15
3367	1803.98	25.37
3369	1802.37	25.16
3371	1801.55	25.25
3373	1804.83	25.2
3375	1801.48	25.09
3377	1801.39	25.34
3379	1804.76	25.19
3381	1802.92	25.24
3383	1805.23	25.23
3385	1801.71	25.23
3387	1804.41	25.2
3389	1802.05	25.27
3391	1804.79	25.26
3394	1801.48	25.24
3396	1805.56	25.14
3398	1806.7	25.19
3400	1805.36	25.44
3402	1802.59	25.43
3404	1808.76	25.07
3406	1802.71	25.24
3408	1805.92	25.24
3410	1803.94	25.04
3412	1803.3	25.23
3414	1803.72	25.12
3416	1801.72	25.23
3418	1803.41	25.2
3420	1801.51	25.32
3422	1803.85	25.28
3424	1804.38	25.29
3426	1803.68	25.09
3428	1810.75	25.12
3430	1804.11	25.04
3432	1802.92	25.18
3434	1805.6	25.21
3436	1801.5	25.13
3438	1802.25	25.29
3440	1804.87	25.15
3442	1806.43	25.27
3445	1805.26	25.37
3447	1803.45	25.24
3449	1802.98	25.41
3451	1801.85	25.21
3453	1806.9	25.02
3455	1804.79	25.06
3457	1801.78	25.24
3459	1803.91	25.15
3461	1801.85	25.32
3463	1804.11	25.12
3465	1802.3	25.16
3467	1805.26	25.26
3469	1803.78	25.44
3471	1804.44	25.45
3473	1804.71	25.51
3475	1803.13	25.16
3477	1806.96	25.28
3479	1802.52	25.16
3481	1803.47	25
3483	1802.86	25.32
3485	1803.78	25.37
3487	1804.59	25.41
3489	1805.26	25.36
3491	1803.39	25.49
3494	1806.07	25.39
3496	1804.13	25.25
3498	1804.46	25.43
3500	1806.24	25.33
3502	1802.78	25.42
3504	1804.62	25.42
3506	1803.34	25.49
3508	1805.79	25.28
3510	1804.63	25.47
3512	1803.54	25.49
3514	1802.23	25.5
3516	1806.48	25.34
3518	1803.62	25.28
3520	1807.59	25.29
3522	1805.19	25.24
3524	1803.28	25.19
3526	1802.51	25.28
3528	1806.53	25.2
3530	1802.49	25.33
3532	1801.64	25.26
3534	1807.63	25.42
3536	1803.08	25.5
3538	1802.96	25.27
3540	1803.02	25.46
3542	1808.24	25.23
3545	1805.49	25.22
3547	1804.74	25.44
3549	1806.05	25.39
3551	1802.57	25.45
3553	1807.73	25.56
3555	1803.6	25.47
3557	1806.2	25.26
3559	1805.59	25.51
3561	1807.67	25.19
3563	1803.09	25.34
3565	1804.75	25.27
3567	1803.18	25.37
3569	1804.32	25.37
3571	1801.9	25.41
3573	1803.12	25.19
3575	1804.06	25.38
3577	1810.02	25.33
3579	1803.72	25.36
3581	1803.56	25.12
3583	1807.56	25.48
3585	1807.12	25.26
3587	1809.5	25.33
3590	1801.49	25.22
3592	1806.51	25.29
3594	1805.13	25.21
3596	1801.52	25.48
3598	1807.77	25.38
3600	1807.51	25.4
3602	1802.77	25.47
3604	1805.41	25.35
3606	1804.8	25.22
3608	1802.62	25.3
3610	1804	25.36
3612	1803.84	25.23
3614	1803.14	25.58
3616	1809.79	25.33
3618	1803.63	25.26
3620	1803.1	25.34
3622	1803.38	25.26
3624	1802.47	25.35
3626	1803.92	25.37
3628	1806.91	25.54
3630	1806.33	25.46
3633	1810.23	25.53
3635	1805.09	25.4
3637	1800.48	25.3
3639	1806.7	25.41
3641	1807.91	25.49
3643	1802.02	25.41
3645	1804.56	25.44
3647	1806.65	25.44
3649	1804.88	25.26
3651	1805.21	25.39
3653	1803.69	25.48
3655	1806.91	25.37
3657	1807.23	25.66
3659	1803.82	25.36
3661	1803.27	25.31
3663	1807.14	25.26
3665	1804.32	25.46
3667	1803.95	25.42
3669	1804.9	25.51
3671	1804.37	25.34
3673	1804.6	25.27
3675	1805.96	25.47
3677	1807.22	25.38
3680	1806.66	25.32
3682	1805.6	25.44
3684	1802.35	25.44
3686	1806.48	25.39
3688	1804.76	25.29
3690	1802.93	25.35
3692	1806.25	25.26
3694	1804.14	25.39
3696	1805.46	25.24
3698	1804.65	25.68
3700	1803.47	25.63
3702	1803.68	25.25
3704	1806.38	25.52
3706	1805.17	25.33
3708	1805.56	25.33
3710	1804.22	25.77
3712	1806.58	25.23
3714	1806.79	25.48
3716	1805.38	25.6
3718	1808.71	25.37
3720	1803.65	25.59
3722	1806.3	25.44
3724	1807.4	25.61
3726	1804.78	25.41
3728	1805.65	25.56
3731	1801.23	25.48
3733	1807.6	25.28
3735	1806.28	25.32
3737	1801.26	25.56
3739	1807.87	25.43
3741	1806.54	25.28
3743	1807.86	25.47
3745	1805.41	25.42
3747	1804.19	25.7
3749	1804.96	25.56
3751	1809.75	25.39
3753	1801.85	25.44
3755	1808.88	25.49
3757	1804.74	25.59
3759	1807.47	25.34
3761	1803.21	25.24
3763	1805.99	25.46
3765	1801.83	25.35
3767	1806.93	25.41
3769	1804.99	25.35
3771	1803.19	25.67
3773	1804.79	25.25
3775	1805.14	25.64
3777	1803.23	25.39
3780	1803.56	25.53
3782	1806.07	25.36
3784	1805.29	25.37
3786	1803.67	25.57
3788	1805.74	25.35
3790	1806	25.35
3792	1805.09	25.39
3794	1805.25	25.47
3796	1803.97	25.42
3798	1804.83	25.44
3800	1803.38	25.7
3802	1804.15	25.51
3804	1804.14	25.49
3806	1805.5	25.35
3808	1806.43	25.4
3810	1804.42	25.58
3812	1806.04	25.48
3814	1806.2	25.54
3816	1801.98	25.36
3818	1806.23	25.55
3820	1802.23	25.28
3822	1802.56	25.33
3824	1805.92	25.49
3827	1806.72	25.45
3829	1804.14	25.47
3831	1803.72	25.48
3833	1805.64	25.35
3835	1805.39	25.38
3837	1805.8	25.58
3839	1803.23	25.68
3841	1802.98	25.64
3843	1804.17	25.6
3845	1805.2	25.46
3847	1804.16	25.44
3849	1806.25	25.73
3851	1803.06	25.28
3853	1804.04	25.61
3855	1806.61	25.58
3857	1803.23	25.49
3859	1809.74	25.26
3861	1803.24	25.46
3863	1806.16	25.44
3865	1806.13	25.56
3867	1802.79	25.39
3869	1802.86	25.72
3871	1808.22	25.66
3874	1802.21	25.27
3876	1806.02	25.45
3878	1801.88	25.59
3880	1797.68	25.39
3882	1803.1	25.51
3884	1804.06	25.52
3886	1808.36	25.38
3888	1805.24	25.28
3890	1804.7	25.77
3892	1808.9	25.39
3894	1807.42	25.53
3896	1809.77	25.57
3898	1803.56	25.43
3900	1805	25.7
3902	1808.74	25.47
3904	1806.22	25.51
3906	1809.42	25.57
3908	1800.67	25.67
3910	1807.79	25.57
3912	1803.82	25.65
3914	1804.66	25.39
3916	1808.76	25.61
3918	1807.65	25.51
3920	1805.24	25.63
3922	1803.27	25.76
3925	1800.88	25.53
3927	1803.93	25.57
3929	1808.65	25.48
3931	1807.88	25.61
3933	1806.83	25.76
3935	1805.48	25.68
3937	1803.07	25.33
3939	1805.12	25.33
3941	1803.05	25.44
3943	1803.18	25.63
3945	1807.09	25.68
3947	1803.74	25.52
3949	1805.61	25.38
3951	1809.3	25.69
3953	1803.64	25.35
3955	1806.48	25.63
3957	1807.87	25.73
3959	1806.68	25.6
3961	1803.28	25.81
3963	1802.8	25.59
3965	1804.16	25.61
3968	1804.85	25.42
3970	1809.81	25.69
3972	1802.98	25.51
3974	1810.1	25.57
3976	1801.65	25.67
3978	1807.11	25.73
3980	1803.6	25.45
3982	1810.89	25.66
3984	1806.89	25.49
3986	1798.73	25.48
3988	1807.26	25.41
3990	1806.45	25.75
3992	1804.84	25.87
3994	1807.84	25.62
3996	1806.11	25.51
3998	1802.99	25.55
4000	1801.75	25.54
4002	1805.39	25.76
4004	1812.03	25.82
4006	1801.71	25.39
4008	1801.83	25.44
4010	1804.55	25.73
4012	1801.17	25.51
4014	1796.78	25.4
4017	1807.91	25.52
4019	1807.46	25.28
4021	1804.87	25.48
4023	1814.61	25.44
4025	1806.64	25.66
4027	1806.05	25.54
4029	1809.66	25.46
4031	1804.1	25.63
4033	1799.73	25.72
4035	1802.6	25.65
4037	1800.11	25.59
4039	1807.07	25.52
4041	1799.84	25.46
4043	1805.13	25.46
4045	1805.89	25.51
4047	1803.39	25.61
4049	1807.18	25.69
4051	1806.51	25.47
4053	1809.19	25.59
4055	1801.87	25.64
4057	1803.57	25.79
4059	1804.01	25.58
4061	1804.26	25.63
4063	1808.62	25.43
4066	1807.53	25.48
4068	1802.26	25.63
4070	1806.54	25.6
4072	1806.57	25.58
4074	1806.61	25.43
4076	1806.07	25.59
4078	1805.79	25.68
4080	1806.04	25.53
4082	1801.76	25.44
4084	1803.3	25.63
4086	1804.38	25.75
4088	1805.04	25.69
4090	1803.98	25.8
4092	1805.33	25.45
4094	1806.33	25.47
4096	1805.9	25.68
4098	1803.69	25.55
4100	1806.65	25.53
4102	1803.07	25.51
4104	1805.06	25.71
4106	1801.56	25.47
4108	1805.72	25.64
4110	1806.34	25.67
4112	1805.87	25.22
4115	1806.27	25.58
4117	1807.41	25.52
4119	1806.33	25.48
4121	1808.59	25.52
4123	1807.81	25.66
4125	1806.9	25.61
4127	1806.39	25.76
4129	1801.64	25.81
4131	1805.12	25.54
4133	1806.1	25.5
4135	1802.76	25.41
4137	1808.55	25.54
4139	1805.93	25.78
4141	1808.8	25.66
4143	1804.61	25.68
4145	1808.06	25.53
4147	1803.94	25.58
4149	1803.74	25.81
4151	1807.1	25.45
4153	1805.09	25.69
4155	1808.11	25.7
4157	1805.15	25.46
4159	1804.67	25.41
4161	1807.56	25.81
4163	1803.36	25.8
4165	1807.71	25.45
4168	1807.15	25.57
4170	1805.75	25.68
4172	1804.06	25.71
4174	1805.17	25.62
4176	1806.7	25.59
4178	1809.17	25.47
4180	1805.09	25.69
4182	1801.41	25.74
4184	1804.45	25.73
4186	1803.76	25.67
4188	1806.75	25.75
4190	1804.32	25.45
4192	1806.08	25.57
4194	1805.19	25.46
4196	1805.81	25.57
4198	1808.77	25.74
4200	1807.2	25.43
4202	1804.23	25.58
4204	1804.66	25.84
4206	1802.15	25.56
4208	1804.87	25.68
4210	1803.62	25.71
4212	1805.32	25.73
4214	1807.07	25.6
4216	1803.43	25.58
4219	1804.51	25.7
4221	1804.49	25.72
4223	1804.57	25.46
4225	1806	25.73
4227	1804.18	25.73
4229	1805.86	25.55
4231	1802.83	25.63
4233	1807.32	25.69
4235	1801.46	25.47
4237	1804.62	25.73
4239	1806.56	25.63
4241	1805.09	25.69
4243	1804.75	25.59
4245	1809.44	25.5
4247	1807.25	25.58
4249	1805.34	25.55
4251	1805.36	25.57
4253	1806.63	25.77
4255	1806.24	25.54
4257	1806.05	25.53
4259	1804.77	25.78
4261	1804.51	25.79
4263	1804.47	25.66
4265	1806	25.61
4267	1805.46	25.49
4269	1807.18	25.72
4272	1807.26	25.69
4274	1807.03	25.91
4276	1807.47	25.77
4278	1805.67	25.68
4280	1806.49	25.79
4282	1805.42	25.69
4284	1808.29	25.71
4286	1807.45	25.44
4288	1808.15	25.62
4290	1809.05	25.57
4292	1804.88	25.84
4294	1804.16	25.8
4296	1805.21	25.81
4298	1805.64	25.75
4300	1804.27	25.79
4302	1805.02	25.63
4304	1805.93	25.87
4306	1809.93	25.82
4308	1804.8	25.55
4310	1809.66	25.54
4312	1806.31	25.76
4314	1812.33	25.64
4316	1808.42	25.58
4318	1804.04	25.6
4320	1799.42	25.68
4323	1809.82	25.56
4325	1806.13	25.5
4327	1805.37	25.79
4329	1804.88	25.66
4331	1804.67	25.61
4333	1806.21	25.5
4335	1806.05	25.9
4337	1804.66	25.76
4339	1805.15	25.55
4341	1808.17	25.89
4343	1802.95	25.68
4345	1806.24	25.74
4347	1805.64	25.85
4349	1804.66	25.75
4351	1805.86	25.7
4353	1803.15	25.71
4355	1803.95	25.71
4357	1807.26	25.63
4359	1804.38	25.5
4361	1805.69	25.64
4363	1802.77	25.52
4365	1806.62	25.55
4367	1798.64	25.55
4370	1805.35	25.5
4372	1808.61	25.66
4374	1807.33	25.56
4376	1803.23	25.74
4378	1809.66	25.48
4380	1805.37	25.42
4382	1802.84	25.71
4384	1803.9	25.62
4386	1803.72	25.6
4388	1806.95	25.67
4390	1810.54	25.76
4392	1811.11	25.75
4394	1806.31	25.69
4396	1802.78	25.67
4398	1805.41	25.62
4400	1804.07	25.79
4402	1810.13	25.66
4404	1807.73	25.67
4406	1804.82	25.4
4408	1806.57	25.75
4410	1810.1	25.84
4412	1804.94	25.64
4415	1807.77	25.59
4417	1805.48	25.59
4419	1803.77	25.84
4421	1807.35	25.72
4423	1806.53	25.76
4433	1805.83	25.89
4435	1808.96	25.53
4437	1805.15	25.62
4439	1805.5	25.83
4441	1807.13	25.62
4443	1805.04	25.67
4445	1805.91	25.77
4447	1804.62	25.75
4449	1803.73	25.64
4451	1801.56	25.62
4453	1805.77	25.8
4455	1802.84	25.82
4457	1803.46	25.65
4459	1805.98	25.63
4461	1804.43	25.8
4464	1807.47	25.44
4466	1807.4	25.81
4468	1806.24	25.61
4470	1809.97	25.47
4472	1806.97	25.77
4474	1809.79	25.52
4476	1807.33	25.82
4478	1805.83	25.75
4480	1806.79	25.91
4482	1805.02	25.73
4484	1806.13	25.56
4486	1805.51	25.94
4488	1805.52	25.65
4490	1805.01	25.75
4492	1803.05	25.8
4494	1801.77	25.52
4496	1806.68	25.73
4498	1807.02	25.84
4500	1804.23	25.93
4502	1807.03	25.52
4504	1804.52	25.7
4506	1807.56	25.69
4509	1804.22	25.71
4511	1804.93	25.57
4513	1805.1	25.75
4515	1805.18	25.75
4517	1807.16	25.75
4519	1805.13	25.56
4521	1807.4	25.84
4523	1807.57	25.67
4525	1804.72	25.76
4527	1805.62	25.78
4529	1804.3	25.71
4531	1803.97	25.69
4533	1806.56	25.54
4535	1806.16	25.58
4537	1802.69	25.52
4539	1806.07	25.56
4550	1806.83	25.77
4551	1804.58	25.77
4553	1802.92	25.5
4555	1807.3	25.84
4557	1801.83	25.76
4559	1804.93	25.79
4562	1803.5	25.81
4564	1806.18	25.82
4566	1806.9	25.73
4568	1804.27	25.72
4570	1804.52	25.72
4572	1805.24	25.72
4574	1806.23	25.74
4576	1801.61	25.74
4578	1796.84	25.51
4580	1806.74	25.81
4582	1804.75	25.68
4584	1808.65	25.6
4586	1805.54	25.78
4588	1806.35	25.48
4590	1807.36	25.84
4592	1808.06	25.6
4594	1803.25	25.93
4596	1805.89	25.68
4598	1802.86	25.56
4600	1803.94	25.56
4602	1809.58	25.65
4604	1807.93	25.64
4607	1807.23	25.73
4609	1806.16	25.48
4611	1803.65	25.62
4613	1804.32	25.58
4615	1801.54	25.72
4617	1804.72	25.81
4619	1807.96	25.68
4621	1806.9	25.77
4623	1809.73	25.68
4625	1807.5	25.8
4627	1803.61	25.74
4629	1805.61	25.68
4631	1802.73	25.65
4633	1803.4	25.59
4635	1806.72	25.81
4637	1804.32	25.52
4639	1805.04	25.57
4641	1807.22	25.57
4643	1802.82	25.82
4645	1806.19	25.73
4647	1803.61	25.83
4649	1803.81	25.88
4652	1805.61	25.73
4654	1805.47	25.73
4656	1808.02	25.88
4660	1806.25	25.63
4662	1805.53	25.85
4664	1803.04	25.74
4666	1804.39	25.86
4668	1807.05	25.56
4670	1808.93	25.77
4672	1806.81	25.74
4674	1806.79	25.62
4676	1808.6	25.97
4678	1805.54	25.48
4680	1807.85	25.98
4682	1806.52	25.87
4684	1806.31	25.78
4686	1807.05	25.73
4688	1804.55	25.94
4690	1804.54	25.59
4692	1805.59	25.73
4694	1808.3	25.5
4697	1805.5	25.55
4699	1806.76	25.61
4701	1806.51	25.54
4703	1804.39	25.92
4705	1806.71	25.83
4707	1804.73	25.83
4709	1805.15	25.77
4711	1802.95	25.78
4713	1805.66	25.65
4715	1804.5	25.7
4717	1804.08	25.69
4719	1810.08	25.64
4721	1806.29	25.61
4723	1807.98	25.87
4725	1805.63	25.65
4727	1807.24	25.71
4729	1805.09	25.7
4732	1802.2	25.8
4733	1804.2	25.85
4735	1805.11	25.7
4737	1805.38	25.66
4739	1806.95	25.79
4741	1805.95	25.6
4743	1805.23	25.84
4746	1807.33	25.67
4748	1809.88	25.73
4751	1803.8	25.76
4755	1808.78	25.81
4756	1806.11	25.82
4760	1805.94	25.6
4769	1803.36	25.97
4772	1807.99	25.78
4776	1805.17	25.91
4789	1804.23	25.72
4791	1804.74	25.74
4793	1807.45	25.84
4801	1804.77	25.86
4803	1804.92	25.62
4805	1802.37	25.73
4811	1808.83	25.63
4813	1807.23	25.84
4815	1805.72	25.53
4826	1803.75	25.87
4835	1804.92	25.71
4843	1804.49	25.73
4852	1809.73	25.71
4855	1807.64	25.89
4858	1807.17	25.87
4860	1805.55	25.5
4862	1808.28	26
4864	1810.48	25.64
4866	1808.67	25.84
4868	1804.27	25.46
4870	1804.12	25.77
4872	1806.3	25.83
4874	1804.16	25.97
4876	1804.97	25.67
4879	1807.55	25.58
4881	1804.12	25.74
4883	1809.76	25.69
4885	1806.65	25.79
4887	1805.96	25.89
4889	1805.45	25.58
4891	1805.95	25.66
4893	1802.98	25.68
4895	1807.53	25.87
4897	1806.04	25.79
4899	1813.86	25.63
4901	1810.35	25.57
4903	1803.58	25.59
4905	1809.1	25.63
4907	1806	25.66
4909	1802.23	25.77
4911	1803.55	25.7
4913	1803.8	25.63
4915	1806.93	25.63
4917	1805.72	25.72
4919	1799.19	25.59
4921	1807.79	25.73
4924	1807.61	25.6
4926	1805.42	25.71
4928	1806.16	25.6
4930	1807.7	25.93
4932	1799.95	25.86
4934	1807.95	25.86
4936	1803.47	25.82
