Time,Unsmoothed Fres,Temp,Fres,dT/dt
29,1804.49,-0.18783915674376364,1.803788,-0.0613789551946043
31,1805.14,-0.15079542149021702,1.8050840000000001,-0.005015700268556236
33,1806.17,-0.154911392073945,1.8052513333333327,0.0026500440827291853
35,1801.86,-0.17754923028444516,1.805034666666667,0.029132291937962348
37,1804.33,-0.16314333324139946,1.8050146666666667,0.14543049906335426
39,1798.14,-0.1610853479495355,1.8046446666666665,0.2274428688445187
41,1808.0,-0.17549124499258117,1.804737333333333,0.16642587386870403
43,1803.84,-0.18578117145189965,1.8041040000000002,0.03389812183515959
45,1800.9,-0.13638952444717206,1.803546,0.30569890851527287
47,1809.29,-0.17549124499258117,1.80424,0.2711143025475486
49,1806.53,-0.17549124499258117,1.804166,0.20727101620513197
51,1799.75,-0.15696937736580824,1.8041066666666667,0.27275130988966584
53,1803.24,-0.16725930382512672,1.8040360000000002,0.1385167078364645
55,1804.18,-0.152853406782081,1.803778,0.13033167112594243
57,1810.63,-0.18166520086817242,1.8044326666666664,0.056666340730849855
59,1802.49,-0.14873743619835378,1.8042993333333328,0.023926193888651675
61,1801.2,-0.16725930382512672,1.8040366666666665,0.09268050225735586
63,1804.06,-0.18578117145189965,1.8038959999999995,0.045207289336060434
65,1805.63,-0.17343325970071793,1.8041473333333329,-0.05301315119063871
67,1803.74,-0.1610853479495355,1.804108,0.005919113125407841
70,1801.98,-0.17549124499258117,1.804364,-0.0057979231795227
72,1804.78,-0.14873743619835378,1.8041493333333334,0.05727703391630886
74,1805.68,-0.17343325970071793,1.8042719999999999,-0.10174509447272767
76,1804.71,-0.17343325970071793,1.8045260000000003,0.02950232900598738
78,1803.72,-0.18372318616003566,1.804154666666667,-0.10111083557754628
80,1803.5,-0.19195512732749087,1.803952666666667,-0.26711340180178517
82,1801.56,-0.15902736265767223,1.8040733333333332,-0.1373610672623008
84,1803.24,-0.16314333324139946,1.8040733333333332,-0.08983345228438251
86,1804.7,-0.1693172891169907,1.804108,0.008588620713809671
88,1804.73,-0.18372318616003566,1.8037146666666664,-0.12933694582512928
90,1806.2,-0.17549124499258117,1.803962,-0.022682912756674608
92,1804.39,-0.16314333324139946,1.8041746666666663,0.056977733956018524
94,1803.86,-0.19195512732749087,1.804161333333333,-0.13720010778318437
96,1802.36,-0.18783915674376364,1.8039433333333328,-0.2310692828495144
98,1805.69,-0.17343325970071793,1.8040733333333332,-0.15450760640157774
100,1799.85,-0.1610853479495355,1.8039313333333329,-0.08902731271709888
102,1800.81,-0.17754923028444516,1.8036666666666668,0.04357028199396923
104,1805.94,-0.16520131853326273,1.803684,0.11068758302054468
106,1807.4,-0.17343325970071793,1.8038633333333327,0.12542064909958156
108,1802.09,-0.17343325970071793,1.8037546666666668,0.07467342149410286
110,1802.49,-0.16314333324139946,1.8036873333333334,0.020652179204426357
112,1803.83,-0.17137527440885394,1.8038386666666664,0.10741356833632854
114,1803.57,-0.17137527440885394,1.8038606666666666,0.17780488404714997
116,1804.98,-0.14873743619835378,1.8038793333333334,0.3415056182583792
