Time,Unsmoothed Fres,Temp,Fres
267,1804.64,25.3,1806.0773333333339
269,1802.81,25.34,1805.8593333333336
271,1807.86,25.1,1806.0
273,1805.72,25.13,1806.1093333333333
275,1805.57,25.39,1806.1339999999998
277,1801.88,25.24,1806.0046666666665
279,1805.57,25.08,1805.975333333333
281,1808.98,25.13,1805.9966666666667
283,1804.27,25.33,1805.8179999999998
286,1802.66,25.25,1805.4993333333334
288,1805.44,25.38,1805.4966666666667
290,1805.3,25.48,1805.36
292,1806.47,25.07,1805.2953333333335
294,1805.52,25.35,1805.4233333333332
296,1805.61,25.07,1805.2199999999996
298,1805.75,25.38,1805.2939999999999
300,1811.09,25.17,1805.846
302,1808.67,25.3,1805.9
304,1804.67,25.58,1805.8300000000002
306,1805.04,25.4,1805.7946666666667
308,1805.46,25.18,1806.0333333333333
310,1809.63,25.35,1806.3040000000003
312,1804.31,25.27,1805.9926666666665
314,1804.22,25.29,1805.9893333333334
316,1805.86,25.51,1806.2026666666666
318,1808.59,25.08,1806.4126666666668
320,1808.56,25.39,1806.63
322,1807.77,25.47,1806.7166666666667
324,1804.46,25.6,1806.6460000000002
326,1810.87,25.14,1806.996666666667
328,1803.51,25.03,1806.8473333333336
330,1808.53,25.39,1806.6766666666667
332,1807.66,25.34,1806.6093333333333
334,1808.49,25.33,1806.8639999999998
336,1808.62,25.1,1807.1026666666664
339,1812.55,25.5,1807.575333333333
341,1806.2,25.49,1807.3466666666664
343,1805.88,25.39,1807.4513333333332
345,1809.14,25.32,1807.7793333333334
347,1810.35,25.48,1808.0786666666668
349,1806.0,25.23,1807.9060000000002
351,1805.22,25.4,1807.6833333333336
353,1804.11,25.43,1807.4393333333335
355,1808.02,25.5,1807.6766666666667
357,1808.41,25.4,1807.5126666666667
359,1806.59,25.43,1807.7179999999998
361,1807.72,25.26,1807.664
363,1809.23,25.26,1807.7686666666668
365,1805.31,25.57,1807.5566666666668
367,1802.92,25.6,1807.1766666666667
369,1807.09,25.38,1806.8126666666667
371,1808.02,25.37,1806.934
373,1805.75,25.38,1806.9253333333336
375,1804.88,25.39,1806.6413333333335
377,1801.55,25.31,1806.0546666666667
379,1804.95,25.23,1805.9846666666665
381,1803.95,25.63,1805.8999999999994
383,1804.41,25.07,1805.9199999999996
385,1805.61,25.46,1805.7593333333332
387,1807.73,25.33,1805.714
390,1806.83,25.24,1805.7299999999998
392,1805.69,25.48,1805.5946666666666
394,1808.03,25.49,1805.5146666666667
396,1804.7,25.33,1805.474
398,1807.08,25.38,1805.7513333333332
400,1807.72,25.32,1805.7933333333333
402,1806.58,25.37,1805.6973333333333
404,1803.9,25.47,1805.5739999999998
406,1807.98,25.41,1805.7806666666663
408,1805.7,25.04,1806.0573333333332
410,1805.9,25.19,1806.1206666666667
412,1804.02,25.51,1806.1253333333334
414,1803.91,25.39,1806.092
416,1809.57,25.12,1806.3559999999998
418,1808.15,25.31,1806.3839999999998
420,1803.21,25.47,1806.1426666666664
422,1807.22,25.55,1806.2446666666665
424,1808.45,25.37,1806.2726666666663
426,1809.55,25.15,1806.596
428,1805.5,25.27,1806.4906666666664
430,1807.81,25.56,1806.4966666666664
432,1806.47,25.44,1806.4893333333334
434,1808.17,25.68,1806.774
436,1801.86,25.26,1806.3659999999998
439,1805.95,25.49,1806.3826666666669
441,1805.98,25.33,1806.3880000000001
443,1800.24,25.5,1806.1360000000002
445,1804.34,25.57,1806.164666666667
447,1812.41,25.49,1806.3540000000005
449,1808.45,25.29,1806.3740000000003
451,1806.44,25.34,1806.5893333333336
453,1813.18,25.54,1806.9866666666667
455,1808.2,25.21,1806.97
457,1809.98,25.54,1806.9986666666666
459,1805.69,25.2,1807.0113333333334
461,1807.2,25.61,1806.9706666666666
463,1811.91,25.2,1807.3333333333335
465,1805.59,25.45,1807.1613333333335
467,1802.46,25.57,1807.2013333333334
469,1817.53,25.62,1807.9733333333334
471,1811.1,25.62,1808.3146666666669
473,1810.92,25.13,1809.0266666666669
475,1801.39,25.39,1808.8300000000002
477,1808.54,25.38,1808.5720000000001
479,1797.09,25.12,1807.8146666666669
481,1813.89,25.25,1808.3113333333333
484,1802.1,25.38,1807.5726666666665
486,1809.46,25.52,1807.6566666666665
488,1802.89,25.6,1807.1839999999997
490,1809.19,25.22,1807.417333333333
492,1809.97,25.51,1807.6019999999996
494,1806.46,25.53,1807.2386666666664
496,1811.52,25.47,1807.634
498,1805.77,25.75,1807.8546666666664
500,1807.64,25.46,1807.1953333333333
502,1802.31,25.09,1806.6093333333333
504,1801.26,25.23,1805.9653333333333
506,1810.43,25.61,1806.5680000000002
508,1802.95,25.28,1806.1953333333333
510,1814.17,25.38,1807.3340000000003
512,1808.61,25.11,1806.9820000000004
514,1809.54,25.4,1807.4780000000003
516,1808.74,25.47,1807.4300000000003
518,1804.38,25.44,1807.5293333333334
520,1808.15,25.27,1807.46
522,1809.04,25.16,1807.3980000000001
524,1805.17,25.28,1807.312
526,1809.53,25.43,1807.1793333333333
528,1815.41,25.39,1807.8219999999997
530,1810.8,25.62,1808.0326666666667
532,1808.93,25.34,1808.4740000000002
535,1807.26,25.37,1808.8740000000003
537,1804.72,25.62,1808.4933333333333
539,1812.72,25.35,1809.1446666666666
541,1807.13,25.45,1808.6753333333331
543,1809.92,25.39,1808.7626666666665
545,1813.06,25.49,1808.997333333333
547,1802.16,25.39,1808.5586666666666
549,1805.09,25.47,1808.606
551,1806.55,25.66,1808.4993333333334
553,1801.92,25.35,1808.0246666666667
555,1810.19,25.4,1808.359333333333
557,1807.81,25.27,1808.2446666666665
559,1807.77,25.42,1807.735333333333
561,1805.25,25.41,1807.3653333333332
563,1805.16,25.66,1807.1139999999998
565,1807.11,25.44,1807.1039999999998
567,1807.09,25.46,1807.2619999999997
569,1809.29,25.44,1807.033333333333
571,1804.98,25.44,1806.8899999999999
573,1804.72,25.41,1806.543333333333
575,1803.09,25.43,1805.8786666666663
577,1805.45,25.5,1806.0979999999997
579,1812.41,25.43,1806.5859999999998
581,1806.4,25.36,1806.576
583,1807.53,25.52,1806.9499999999998
586,1806.68,25.46,1806.716
588,1807.4,25.4,1806.6886666666664
590,1805.74,25.39,1806.5533333333333
592,1803.67,25.45,1806.448
594,1805.84,25.58,1806.4933333333333
596,1807.05,25.42,1806.4893333333334
598,1805.63,25.39,1806.392
600,1811.04,25.37,1806.5086666666666
602,1808.97,25.42,1806.7746666666667
604,1803.9,25.43,1806.72
606,1811.28,25.49,1807.2659999999998
608,1805.4,25.29,1807.2626666666665
610,1803.61,25.39,1806.676
612,1805.57,25.39,1806.6206666666665
614,1808.56,25.4,1806.6893333333333
616,1803.87,25.43,1806.502
618,1808.21,25.38,1806.556
620,1797.04,25.35,1805.9759999999999
622,1803.96,25.33,1805.9953333333333
624,1802.36,25.36,1805.7633333333335
626,1802.29,25.4,1805.4460000000001
628,1803.22,25.36,1805.2853333333333
630,1807.92,25.28,1805.0773333333334
632,1804.04,25.35,1804.7486666666666
635,1799.85,25.32,1804.4786666666669
637,1801.55,25.28,1803.8300000000002
639,1798.38,25.35,1803.362
641,1798.14,25.25,1802.9973333333332
643,1801.85,25.28,1802.749333333333
645,1800.18,25.31,1802.1906666666664
647,1797.55,25.21,1801.769333333333
649,1796.18,25.12,1800.967333333333
651,1796.64,25.15,1800.9406666666664
653,1800.42,25.12,1800.7046666666665
655,1794.83,25.01,1800.2026666666666
657,1795.88,25.06,1799.7753333333333
659,1795.18,25.09,1799.2393333333334
661,1794.73,24.97,1798.3600000000004
663,1796.77,24.96,1797.8753333333334
665,1794.81,24.85,1797.5393333333334
667,1797.55,24.82,1797.2726666666667
669,1795.89,24.78,1797.1066666666666
671,1792.78,24.84,1796.7493333333334
673,1792.87,24.76,1796.1506666666667
675,1792.82,24.68,1795.6599999999999
677,1789.91,24.68,1795.1506666666667
679,1793.98,24.59,1795.0040000000001
682,1790.79,24.55,1794.6140000000003
684,1795.25,24.52,1794.2693333333336
686,1797.3,24.5,1794.4340000000002
688,1791.27,24.44,1794.1266666666668
690,1792.76,24.33,1793.9653333333333
692,1786.28,24.3,1793.402
694,1791.34,24.26,1793.0399999999997
696,1792.93,24.2,1792.9146666666663
698,1794.21,24.18,1792.6919999999993
700,1793.51,24.08,1792.533333333333
702,1790.08,24.03,1792.3533333333335
704,1790.05,23.98,1792.1653333333334
706,1791.93,23.88,1792.1059999999998
708,1789.59,23.87,1792.0846666666666
710,1791.69,23.81,1791.9319999999998
712,1788.71,23.69,1791.793333333333
714,1791.92,23.75,1791.571333333333
716,1790.96,23.63,1791.1486666666665
718,1787.64,23.54,1790.9066666666665
720,1791.38,23.54,1790.8146666666664
722,1790.15,23.46,1791.0726666666667
724,1790.75,23.51,1791.0333333333333
726,1786.95,23.36,1790.6346666666668
729,1788.1,23.31,1790.2273333333335
731,1784.69,23.25,1789.6393333333335
733,1788.66,23.25,1789.544666666667
735,1791.15,23.11,1789.6180000000004
737,1788.2,23.14,1789.3693333333338
739,1787.86,23.04,1789.2540000000004
741,1788.11,23.02,1789.0153333333333
743,1787.68,22.99,1788.9466666666667
745,1787.86,22.88,1788.676
747,1790.22,22.88,1788.6266666666666
749,1785.35,22.85,1788.4739999999997
751,1787.56,22.69,1788.2193333333332
753,1786.12,22.7,1787.9506666666664
755,1784.88,22.67,1787.559333333333
757,1788.42,22.68,1787.657333333333
759,1786.85,22.57,1787.5739999999998
761,1789.0,22.53,1787.861333333333
763,1787.44,22.53,1787.7799999999997
765,1788.84,22.48,1787.626
767,1785.66,22.26,1787.4566666666667
769,1788.88,22.33,1787.5246666666665
771,1787.62,22.33,1787.4919999999997
774,1789.37,22.26,1787.6046666666666
776,1789.82,22.28,1787.7353333333333
778,1786.69,22.26,1787.5
780,1788.94,22.18,1787.7393333333332
782,1790.83,22.07,1787.9573333333333
784,1789.83,22.14,1788.2046666666665
786,1787.62,22.05,1788.3873333333331
788,1782.68,22.07,1788.0046666666667
790,1785.92,21.95,1787.9426666666666
792,1786.1,21.92,1787.7493333333332
794,1790.61,21.94,1787.9606666666664
796,1785.66,21.91,1787.7486666666666
798,1791.92,21.83,1788.1660000000002
800,1785.83,21.81,1787.9626666666668
802,1786.33,21.76,1787.8766666666666
804,1784.81,21.73,1787.5726666666667
806,1788.97,21.66,1787.516
808,1787.79,21.71,1787.5893333333331
810,1789.15,21.59,1787.6033333333332
812,1786.16,21.62,1787.292
814,1788.44,21.53,1787.199333333333
816,1786.57,21.49,1787.1293333333333
818,1786.41,21.47,1787.3779999999997
820,1782.59,21.45,1787.156
822,1784.1,21.47,1787.0226666666667
825,1789.33,21.4,1786.9373333333335
827,1789.22,21.45,1787.1746666666666
829,1785.38,21.38,1786.7386666666666
831,1785.71,21.26,1786.7306666666666
833,1786.91,21.31,1786.7693333333332
835,1783.73,21.35,1786.6973333333335
837,1788.53,21.24,1786.6680000000001
839,1786.03,21.23,1786.5506666666665
841,1785.42,21.18,1786.3020000000001
843,1786.83,21.05,1786.3466666666668
845,1781.92,21.15,1785.912
847,1785.68,21.05,1785.8526666666664
849,1784.28,21.08,1785.7106666666666
851,1784.9,21.13,1785.8646666666666
853,1785.56,21.03,1785.962
855,1785.99,21.06,1785.7393333333332
857,1784.68,21.06,1785.4366666666665
859,1782.86,20.92,1785.2686666666668
861,1784.95,20.92,1785.218
863,1788.06,20.94,1785.2946666666667
865,1786.76,20.95,1785.4966666666667
867,1789.61,20.98,1785.5686666666668
869,1784.6,20.87,1785.4733333333336
871,1787.76,20.79,1785.6293333333333
873,1784.1,20.77,1785.4473333333335
876,1783.61,20.86,1785.5600000000002
878,1781.74,20.73,1785.2973333333334
880,1781.94,20.82,1785.1413333333335
882,1784.79,20.86,1785.134
884,1785.48,20.78,1785.1286666666667
886,1785.99,20.7,1785.1286666666665
888,1784.5,20.68,1785.1166666666668
890,1786.63,20.69,1785.3680000000002
892,1785.02,20.7,1785.3726666666666
894,1787.67,20.58,1785.3466666666668
896,1787.68,20.56,1785.4080000000004
898,1782.27,20.6,1784.9186666666667
900,1788.35,20.53,1785.1686666666667
902,1783.0,20.54,1784.8513333333335
904,1787.46,20.59,1785.0753333333334
906,1785.44,20.47,1785.1973333333333
908,1781.36,20.5,1785.1719999999998
910,1782.88,20.53,1785.2346666666667
912,1781.75,20.44,1785.032
914,1785.35,20.47,1785.0233333333333
916,1784.62,20.43,1784.932
918,1787.07,20.42,1785.1033333333332
920,1787.01,20.43,1785.1286666666665
922,1788.44,20.39,1785.3566666666666
924,1786.56,20.36,1785.2826666666667
927,1785.77,20.45,1785.1553333333334
929,1785.95,20.37,1785.4006666666664
931,1785.68,20.34,1785.2226666666663
933,1787.39,20.32,1785.5153333333333
935,1784.33,20.2,1785.3066666666664
937,1782.91,20.26,1785.1379999999997
939,1784.69,20.35,1785.3599999999997
941,1782.55,20.26,1785.3379999999997
943,1784.55,20.26,1785.5246666666665
945,1782.61,20.28,1785.342
947,1783.22,20.24,1785.2486666666668
949,1784.89,20.25,1785.1033333333332
951,1782.09,20.18,1784.7753333333333
953,1782.59,20.27,1784.3853333333336
955,1790.72,20.18,1784.6626666666668
957,1782.23,20.14,1784.4266666666667
959,1785.41,20.17,1784.3906666666667
961,1783.74,20.19,1784.2613333333331
963,1783.44,20.16,1783.9979999999996
965,1782.55,20.25,1783.8793333333329
967,1785.33,20.18,1784.0406666666663
969,1789.77,20.14,1784.379333333333
971,1784.37,20.09,1784.5006666666666
973,1786.41,20.07,1784.6246666666666
975,1785.29,20.18,1784.8033333333333
977,1779.88,20.14,1784.5806666666667
979,1784.19,20.06,1784.534
982,1780.25,20.14,1784.4113333333335
984,1781.64,20.05,1784.3480000000002
986,1784.01,19.98,1783.9006666666667
988,1784.79,20.03,1784.0713333333333
990,1778.19,19.98,1783.59
992,1783.8,19.99,1783.5940000000003
994,1783.61,20.04,1783.6053333333334
996,1780.98,20.01,1783.5006666666668
998,1786.38,20.0,1783.570666666667
1000,1785.94,20.04,1783.3153333333335
1002,1785.52,19.87,1783.3920000000003
1004,1785.76,19.95,1783.348666666667
1006,1781.35,19.97,1783.0860000000002
1008,1782.19,19.9,1783.2400000000002
1010,1783.36,19.84,1783.1846666666668
1012,1783.74,19.9,1783.4173333333333
1014,1784.36,19.85,1783.5986666666665
1016,1781.19,19.91,1783.4106666666667
1018,1783.33,19.9,1783.3133333333333
1020,1785.45,19.9,1783.7973333333334
1022,1785.15,19.9,1783.8873333333333
1024,1782.35,19.88,1783.8033333333333
1026,1781.52,19.83,1783.8393333333333
1028,1782.11,19.89,1783.5546666666667
1031,1785.55,19.85,1783.5286666666666
1033,1780.37,19.94,1783.1853333333333
1035,1781.67,19.82,1782.9126666666664
1037,1782.52,19.84,1782.9906666666668
1039,1786.33,19.79,1783.2666666666669
1041,1783.61,19.74,1783.2833333333335
1043,1780.37,19.79,1783.0586666666668
1045,1784.01,19.82,1783.0353333333335
1047,1783.49,19.82,1783.1886666666667
1049,1784.92,19.81,1783.2946666666667
1051,1780.67,19.75,1782.9759999999999
1053,1783.43,19.78,1782.8613333333335
1055,1784.07,19.82,1782.976
1057,1785.15,19.81,1783.218
1059,1785.29,19.76,1783.4300000000003
1061,1781.47,19.81,1783.1580000000001
1063,1784.58,19.78,1783.438666666667
1065,1784.01,19.77,1783.5946666666666
1067,1782.02,19.75,1783.5613333333333
1069,1781.3,19.67,1783.226
1071,1781.66,19.8,1783.096
1073,1782.73,19.72,1783.253333333333
1075,1780.22,19.79,1783.0006666666668
1077,1784.57,19.76,1783.072666666667
1079,1782.7,19.84,1782.9246666666666
1081,1783.64,19.78,1783.1226666666666
1084,1781.1,19.82,1782.9673333333333
1086,1782.64,19.78,1782.8719999999998
1088,1785.21,19.68,1782.8759999999997
1090,1784.61,19.81,1782.8306666666663
1092,1782.21,19.62,1782.8799999999999
1094,1784.17,19.66,1782.8526666666667
1096,1779.87,19.73,1782.5766666666666
1098,1784.21,19.65,1782.7226666666666
1100,1782.2,19.75,1782.7826666666665
1102,1782.22,19.64,1782.82
1104,1783.53,19.68,1782.8733333333332
1106,1781.42,19.58,1782.9533333333331
1108,1784.43,19.64,1782.9439999999997
1110,1784.21,19.78,1783.0446666666667
1112,1783.3,19.62,1783.022
1114,1780.81,19.66,1783.0026666666668
1116,1782.57,19.55,1782.9979999999998
1118,1778.51,19.6,1782.551333333333
1120,1780.14,19.66,1782.2533333333333
1122,1780.23,19.64,1782.1213333333335
1124,1781.82,19.65,1781.9646666666665
1126,1781.2,19.59,1782.0533333333333
1128,1783.72,19.72,1782.0206666666666
1130,1784.3,19.8,1782.1606666666667
1133,1787.29,19.57,1782.4986666666666
1135,1782.07,19.72,1782.4013333333332
1137,1783.82,19.72,1782.561333333333
1139,1786.44,19.66,1782.695333333333
1141,1785.4,19.75,1782.7746666666665
1143,1782.07,19.71,1782.6926666666664
1145,1783.61,19.58,1782.8793333333333
1147,1782.95,19.57,1782.9046666666663
1149,1781.01,19.55,1783.071333333333
1151,1783.59,19.61,1783.301333333333
1153,1784.89,19.46,1783.6119999999999
1155,1782.32,19.59,1783.6453333333332
1157,1781.84,19.56,1783.6879999999999
1159,1783.77,19.6,1783.6913333333332
1161,1782.99,19.67,1783.604
1163,1783.38,19.51,1783.3433333333335
1165,1786.61,19.57,1783.646
1167,1783.78,19.55,1783.6433333333334
1169,1784.5,19.55,1783.514
1171,1780.53,19.53,1783.1893333333333
1173,1782.72,19.64,1783.2326666666668
1175,1786.11,19.52,1783.3993333333333
1177,1779.03,19.52,1783.1380000000001
1179,1784.75,19.64,1783.3873333333336
1181,1779.57,19.61,1783.1193333333335
1184,1780.41,19.64,1782.8206666666667
1186,1782.49,19.64,1782.832
1188,1784.84,19.61,1783.0320000000002
1190,1781.8,19.51,1782.9006666666667
1192,1785.73,19.57,1783.0833333333328
1194,1783.46,19.67,1783.0886666666663
1196,1784.29,19.52,1782.934
1198,1781.64,19.53,1782.7913333333331
1200,1784.17,19.62,1782.7693333333332
1202,1782.68,19.57,1782.9126666666668
1204,1780.53,19.52,1782.7666666666667
1206,1785.13,19.66,1782.7013333333334
1208,1783.77,19.54,1783.0173333333335
1210,1786.27,19.65,1783.1186666666667
1212,1781.91,19.51,1783.2746666666667
1214,1787.27,19.51,1783.7319999999997
1216,1785.06,19.5,1783.903333333333
1218,1783.75,19.55,1783.8306666666665
1220,1787.48,19.44,1784.2093333333332
1222,1783.64,19.58,1784.07
1224,1781.78,19.59,1783.9579999999996
1226,1774.89,19.52,1783.331333333333
1228,1782.37,19.54,1783.3799999999999
1230,1781.14,19.51,1783.178
1232,1782.83,19.52,1783.188
1235,1779.16,19.51,1783.0966666666668
1237,1780.6,19.5,1782.794666666667
1239,1784.96,19.52,1782.874
1241,1785.11,19.51,1782.7966666666669
1243,1782.32,19.48,1782.824
1245,1782.89,19.47,1782.532
1247,1780.96,19.41,1782.2586666666664
1249,1786.07,19.48,1782.413333333333
1251,1781.54,19.46,1782.0173333333332
1253,1783.7,19.45,1782.0213333333334
1255,1782.5,19.53,1782.0693333333334
1257,1782.51,19.47,1782.5773333333334
1259,1784.12,19.51,1782.694
1261,1785.71,19.5,1782.9986666666668
1263,1785.67,19.45,1783.188
1265,1791.16,19.49,1783.9879999999998
1267,1789.04,19.56,1784.5506666666668
1269,1783.4,19.52,1784.446666666667
1271,1784.2,19.47,1784.3860000000002
1273,1786.69,19.52,1784.6773333333335
1275,1784.72,19.54,1784.7993333333336
1277,1788.37,19.53,1785.2933333333337
1279,1779.23,19.54,1784.8373333333336
1281,1785.57,19.53,1785.1060000000002
1283,1782.75,19.53,1785.0426666666667
1285,1781.1,19.58,1784.9493333333335
1288,1782.9,19.55,1784.9753333333333
1290,1781.72,19.52,1784.8153333333335
1292,1783.82,19.54,1784.689333333333
1294,1782.06,19.59,1784.4486666666664
1296,1783.47,19.54,1783.9359999999997
1298,1787.63,19.53,1783.8419999999999
1300,1783.09,19.54,1783.8213333333333
1302,1782.38,19.43,1783.6999999999998
1304,1781.08,19.61,1783.326
1306,1779.7,19.54,1782.9913333333332
1308,1786.26,19.62,1782.8506666666667
1310,1781.99,19.49,1783.034666666667
1312,1782.43,19.55,1782.8253333333337
1314,1778.35,19.53,1782.5320000000004
1316,1783.81,19.48,1782.7126666666668
1318,1785.42,19.58,1782.8806666666667
1320,1781.65,19.5,1782.876
1322,1784.21,19.58,1782.902
1324,1783.51,19.6,1782.9986666666666
1326,1782.01,19.46,1782.9013333333335
1328,1780.77,19.62,1782.4440000000002
1330,1785.08,19.53,1782.5766666666666
1332,1782.06,19.53,1782.5553333333335
1335,1783.84,19.5,1782.7393333333334
1337,1784.2,19.52,1783.0393333333336
1339,1778.22,19.49,1782.5033333333333
1341,1779.19,19.52,1782.3166666666666
1343,1783.63,19.49,1782.3966666666668
1345,1780.92,19.56,1782.568
1347,1781.21,19.52,1782.3946666666666
1349,1783.65,19.61,1782.2766666666666
1351,1780.22,19.45,1782.1813333333334
1353,1780.52,19.44,1781.9353333333333
1355,1782.6,19.53,1781.8746666666668
1357,1781.4,19.47,1781.8339999999998
1359,1781.87,19.52,1781.9073333333333
1361,1783.32,19.48,1781.7899999999997
1363,1786.89,19.49,1782.112
1365,1783.2,19.51,1782.069333333333
1367,1782.84,19.48,1781.9786666666666
1369,1786.41,19.48,1782.5246666666665
1371,1781.52,19.5,1782.68
1373,1782.9,19.57,1782.6313333333333
1375,1784.2,19.54,1782.85
1377,1782.2,19.41,1782.916
1379,1781.2,19.55,1782.7526666666665
1381,1782.52,19.55,1782.906
1384,1784.26,19.41,1783.1553333333331
1386,1783.6,19.54,1783.222
1388,1783.2,19.54,1783.342
1390,1785.48,19.46,1783.582666666667
1392,1784.64,19.49,1783.6706666666664
1394,1782.68,19.57,1783.39
1396,1784.48,19.52,1783.4753333333333
1398,1781.65,19.54,1783.3959999999997
1400,1782.45,19.53,1783.1319999999996
1402,1783.06,19.53,1783.2346666666667
1404,1785.64,19.49,1783.4173333333333
1406,1782.67,19.45,1783.3153333333335
1408,1784.23,19.55,1783.4506666666666
1410,1782.43,19.56,1783.5326666666665
1412,1780.41,19.53,1783.3919999999998
1414,1783.13,19.61,1783.3166666666666
1416,1782.68,19.62,1783.2553333333333
1418,1784.21,19.57,1783.322666666667
1420,1783.23,19.5,1783.1726666666668
1422,1778.36,19.48,1782.7540000000001
1424,1783.48,19.54,1782.8073333333336
1426,1779.91,19.53,1782.502666666667
1428,1779.76,19.53,1782.3766666666668
1430,1781.51,19.54,1782.314
1433,1789.05,19.55,1782.7133333333331
1435,1785.12,19.44,1782.6786666666667
1437,1778.57,19.48,1782.4053333333331
1439,1782.63,19.55,1782.2986666666668
1441,1780.14,19.45,1782.146
1443,1784.73,19.45,1782.434
1445,1783.51,19.48,1782.4593333333335
1447,1778.54,19.54,1782.1833333333334
1449,1784.63,19.56,1782.2113333333334
1451,1783.29,19.44,1782.2153333333333
