Time,Unsmoothed Fres,Temp,Fres
224,1802.72,25.1,1804.7306666666668
226,1803.47,25.0,1804.4873333333333
228,1805.74,25.16,1804.8693333333335
230,1810.09,24.97,1805.3453333333334
233,1801.13,24.96,1805.1860000000001
235,1804.19,25.11,1804.9213333333337
237,1806.18,24.99,1804.852666666667
239,1799.4,25.13,1804.3120000000001
241,1805.68,25.02,1804.474666666667
243,1805.69,25.01,1804.3746666666666
245,1805.8,24.99,1804.7980000000002
247,1799.86,25.11,1804.275333333333
249,1808.14,25.03,1804.6013333333335
251,1804.39,25.05,1804.7326666666668
253,1804.42,25.11,1804.46
255,1803.55,25.12,1804.5153333333333
257,1803.81,25.0,1804.538
259,1802.46,25.15,1804.3193333333334
261,1803.02,25.03,1803.8480000000002
263,1803.27,25.11,1803.9906666666668
265,1803.0,25.08,1803.9113333333337
267,1803.77,25.08,1803.7506666666668
269,1804.21,25.08,1804.0713333333338
271,1803.29,25.09,1803.912
273,1803.76,25.06,1803.7833333333333
275,1803.83,25.03,1803.6519999999998
277,1803.29,25.09,1803.8806666666665
280,1804.96,25.15,1803.6686666666665
282,1802.74,25.01,1803.5586666666663
284,1803.34,25.05,1803.4866666666662
286,1802.64,24.98,1803.4259999999997
288,1804.1,24.96,1803.445333333333
290,1803.22,25.08,1803.4959999999996
292,1802.92,25.05,1803.4893333333332
294,1802.88,25.21,1803.4633333333331
296,1804.36,25.07,1803.554
298,1804.04,25.03,1803.5720000000003
300,1805.29,24.99,1803.6440000000005
302,1802.42,25.08,1803.5860000000002
304,1802.72,25.09,1803.5166666666669
306,1804.47,25.04,1803.5593333333334
308,1803.79,24.98,1803.5926666666667
310,1804.09,25.07,1803.5346666666667
312,1803.6,25.05,1803.592
314,1803.64,25.11,1803.6120000000003
316,1802.91,25.04,1803.6300000000003
318,1803.71,25.07,1803.6040000000003
320,1803.3,25.03,1803.6093333333336
322,1803.64,25.07,1803.6573333333333
324,1804.58,25.09,1803.7706666666666
326,1803.82,25.12,1803.7346666666667
328,1803.91,25.13,1803.7259999999999
330,1803.35,25.07,1803.5966666666666
333,1803.85,25.12,1803.6919999999998
335,1803.77,25.08,1803.762
337,1804.67,25.05,1803.7753333333333
339,1803.06,25.06,1803.7266666666667
341,1802.94,25.12,1803.6499999999999
343,1803.13,25.04,1803.6186666666665
345,1803.02,24.99,1803.5773333333334
347,1803.38,25.01,1803.6086666666665
349,1804.48,25.08,1803.6599999999999
351,1803.23,25.07,1803.6553333333331
353,1803.47,25.09,1803.644
355,1804.0,25.07,1803.6053333333334
357,1802.82,25.05,1803.5386666666664
359,1803.26,25.01,1803.495333333333
361,1803.93,24.97,1803.5339999999997
363,1804.14,25.14,1803.5533333333335
365,1804.05,25.06,1803.572
367,1803.6,25.03,1803.5006666666663
369,1804.65,25.09,1803.6066666666666
371,1804.35,25.0,1803.7006666666666
373,1804.35,24.97,1803.782
375,1804.34,25.08,1803.87
377,1803.24,25.09,1803.8606666666665
379,1803.34,25.08,1803.7846666666665
382,1803.91,25.11,1803.8299999999997
384,1802.75,25.07,1803.7819999999997
386,1802.96,25.01,1803.7126666666663
388,1804.05,25.05,1803.7946666666662
390,1803.88,25.17,1803.8359999999996
392,1804.14,25.08,1803.85
394,1803.92,25.09,1803.8353333333332
396,1803.11,24.99,1803.7726666666665
398,1803.24,25.07,1803.7486666666664
400,1802.87,25.04,1803.6299999999997
402,1803.14,25.01,1803.549333333333
404,1803.2,25.01,1803.4726666666663
406,1802.78,25.07,1803.3686666666665
408,1802.98,25.09,1803.3513333333333
410,1803.44,25.1,1803.3580000000002
412,1804.21,25.05,1803.3779999999997
414,1803.59,25.08,1803.4339999999997
416,1803.6,25.08,1803.4766666666667
418,1803.54,25.01,1803.4426666666668
420,1803.58,24.96,1803.4226666666668
422,1802.63,25.04,1803.3220000000003
424,1803.13,25.09,1803.2693333333336
426,1803.24,25.08,1803.2779999999998
428,1804.13,25.1,1803.3373333333332
430,1803.65,25.05,1803.3893333333333
433,1803.2,25.03,1803.3933333333332
435,1803.6,24.98,1803.4199999999998
437,1803.36,25.09,1803.4586666666664
439,1803.03,25.14,1803.4619999999998
441,1803.67,24.97,1803.4773333333333
443,1803.93,25.03,1803.4586666666667
445,1802.89,25.0,1803.4119999999998
447,1803.9,25.08,1803.4319999999998
449,1803.59,24.95,1803.4353333333333
451,1803.11,25.07,1803.404
453,1804.19,25.09,1803.5079999999998
455,1803.69,24.99,1803.5453333333335
457,1804.17,25.01,1803.6073333333331
459,1803.48,25.08,1803.564
461,1803.9,25.01,1803.5806666666667
463,1803.16,25.18,1803.578
465,1804.67,25.09,1803.6493333333333
467,1803.94,24.97,1803.688
469,1803.63,25.07,1803.7279999999998
471,1803.9,25.05,1803.7433333333333
473,1803.65,25.1,1803.7246666666667
475,1804.67,25.07,1803.8433333333332
477,1803.52,24.93,1803.818
479,1804.05,25.03,1803.8486666666668
481,1803.33,25.05,1803.8633333333335
483,1803.66,25.1,1803.828
485,1804.0,24.94,1803.8486666666665
487,1804.62,25.14,1803.8786666666665
490,1802.93,25.01,1803.8419999999999
492,1803.22,25.02,1803.7966666666666
494,1803.8,25.06,1803.8393333333333
496,1803.78,25.06,1803.78
498,1804.01,25.1,1803.7846666666667
500,1803.71,25.08,1803.79
502,1803.49,25.09,1803.7626666666665
504,1804.03,25.05,1803.7879999999998
506,1803.57,25.08,1803.7146666666663
508,1803.18,25.02,1803.6919999999996
510,1803.81,25.25,1803.6759999999995
512,1803.86,25.01,1803.711333333333
514,1804.16,25.09,1803.7446666666665
516,1802.59,25.03,1803.6506666666667
518,1803.36,25.14,1803.5666666666666
520,1803.79,25.03,1803.6239999999998
522,1802.84,25.11,1803.5986666666663
524,1804.45,25.0,1803.6419999999998
526,1803.27,25.12,1803.608
528,1802.75,25.07,1803.5240000000001
530,1802.87,25.05,1803.4679999999998
532,1804.57,25.09,1803.5400000000002
535,1803.63,25.05,1803.5133333333333
537,1804.94,25.03,1803.6046666666668
539,1805.54,25.07,1803.7620000000002
541,1804.06,25.03,1803.7786666666664
543,1802.35,25.05,1803.6779999999997
545,1803.05,25.06,1803.6039999999998
547,1804.33,25.04,1803.72
549,1806.99,25.04,1803.9619999999998
551,1803.67,25.13,1803.954
553,1805.34,25.02,1804.1206666666665
555,1807.61,25.06,1804.331333333333
557,1804.38,25.02,1804.405333333333
559,1802.58,25.14,1804.3939999999998
561,1803.94,25.13,1804.4653333333333
563,1804.96,25.11,1804.4913333333334
565,1802.9,25.02,1804.4426666666668
567,1806.78,25.08,1804.5653333333335
569,1802.09,25.11,1804.3353333333334
571,1804.67,25.03,1804.3760000000002
573,1804.0,25.07,1804.486
575,1803.62,25.02,1804.5240000000001
577,1804.11,25.14,1804.5093333333332
579,1804.77,24.96,1804.3613333333333
581,1804.62,25.07,1804.4246666666666
583,1803.59,25.05,1804.308
586,1803.82,25.02,1804.0553333333332
588,1803.56,25.11,1804.0006666666666
590,1803.41,25.16,1804.0559999999998
592,1803.88,25.14,1804.052
594,1803.49,25.05,1803.9539999999997
596,1804.56,25.01,1804.0646666666667
598,1804.05,25.03,1803.8826666666664
600,1803.05,25.1,1803.9466666666667
602,1803.61,25.02,1803.8759999999997
604,1803.64,25.07,1803.852
606,1803.22,25.06,1803.8253333333334
608,1804.01,25.01,1803.8186666666666
610,1802.98,25.1,1803.6993333333332
612,1803.05,25.06,1803.5946666666666
614,1803.22,25.07,1803.5700000000002
616,1803.25,25.02,1803.5320000000002
618,1802.29,25.11,1803.4473333333333
620,1802.66,25.05,1803.3973333333333
622,1801.84,25.01,1803.2613333333334
624,1801.54,25.1,1803.1313333333333
626,1801.37,25.03,1802.9186666666667
628,1801.22,24.96,1802.7299999999998
630,1799.78,24.89,1802.512
632,1800.26,25.05,1802.2886666666664
634,1799.79,25.0,1802.0319999999997
636,1799.38,25.09,1801.7759999999996
638,1798.4,24.95,1801.4019999999998
640,1797.95,25.14,1801.0666666666664
643,1797.79,24.91,1800.7159999999997
645,1796.58,24.88,1800.2733333333329
647,1796.4,24.85,1799.8166666666666
649,1796.81,24.81,1799.4513333333334
651,1795.13,24.81,1798.9493333333332
653,1796.83,24.8,1798.6153333333332
655,1796.05,24.87,1798.2493333333332
657,1796.03,24.75,1797.8933333333332
659,1793.04,24.69,1797.3479999999997
661,1795.91,24.64,1797.09
663,1793.68,24.64,1796.6513333333332
665,1791.99,24.59,1796.1313333333333
667,1793.11,24.45,1795.7133333333331
669,1792.16,24.65,1795.2973333333334
671,1792.11,24.49,1794.9079999999997
673,1792.08,24.37,1794.527333333333
675,1792.04,24.34,1794.2246666666663
677,1792.28,24.38,1793.9499999999998
679,1790.45,24.27,1793.5259999999996
681,1792.2,24.27,1793.3306666666663
683,1791.53,24.25,1792.977333333333
685,1791.29,24.2,1792.6599999999996
687,1790.78,24.19,1792.3099999999997
689,1791.26,24.12,1792.1913333333332
691,1790.27,23.94,1791.8153333333332
694,1790.57,23.96,1791.6079999999997
696,1790.73,23.95,1791.524
698,1790.3,23.91,1791.3366666666666
700,1789.99,23.77,1791.192
702,1792.69,23.77,1791.2306666666666
704,1790.28,23.75,1791.1106666666667
706,1789.49,23.63,1790.9406666666669
708,1789.89,23.7,1790.7813333333334
710,1789.89,23.59,1790.7440000000001
712,1790.11,23.54,1790.6046666666668
714,1789.56,23.35,1790.4733333333336
716,1789.95,23.43,1790.3840000000002
718,1789.16,23.42,1790.2759999999998
720,1789.85,23.36,1790.1819999999998
722,1788.72,23.33,1790.0786666666668
724,1789.13,23.21,1789.9826666666665
726,1788.25,23.11,1789.8173333333332
728,1788.56,23.11,1789.7013333333334
730,1788.65,23.21,1789.612
732,1788.66,23.03,1789.3433333333332
734,1789.0,23.0,1789.2579999999998
736,1788.14,22.96,1789.1679999999997
738,1787.84,22.85,1789.031333333333
740,1788.6,22.91,1788.945333333333
742,1788.51,22.83,1788.8386666666663
744,1787.74,22.79,1788.717333333333
747,1787.61,22.81,1788.561333333333
749,1787.62,22.71,1788.4586666666662
751,1787.76,22.68,1788.319333333333
753,1788.28,22.6,1788.2899999999997
755,1788.12,22.54,1788.2226666666666
757,1788.24,22.55,1788.2219999999998
759,1788.49,22.52,1788.2173333333335
761,1787.41,22.42,1788.1346666666664
763,1787.59,22.4,1788.0633333333333
765,1788.07,22.38,1788.0013333333332
767,1786.47,22.35,1787.8899999999999
769,1787.67,22.33,1787.8786666666665
771,1787.26,22.26,1787.7893333333334
773,1787.38,22.24,1787.7140000000002
775,1787.12,22.17,1787.6726666666664
777,1787.07,22.15,1787.6366666666663
779,1787.4,22.12,1787.622
781,1786.45,22.03,1787.5346666666665
783,1787.94,22.0,1787.5119999999997
785,1787.16,22.06,1787.4479999999996
787,1787.25,21.97,1787.3819999999998
789,1786.4,21.91,1787.2426666666665
791,1787.65,21.91,1787.2586666666666
793,1786.29,21.96,1787.172
795,1786.67,21.84,1787.0786666666668
797,1787.01,21.74,1787.1146666666666
799,1786.98,21.75,1787.0686666666668
802,1786.3,21.73,1787.0046666666667
804,1787.15,21.71,1786.9893333333334
806,1787.27,21.7,1786.9993333333334
808,1786.72,21.66,1786.9759999999999
810,1787.19,21.62,1786.9619999999998
812,1786.62,21.53,1786.9733333333331
814,1786.57,21.5,1786.8819999999998
816,1786.21,21.58,1786.8186666666666
818,1786.17,21.56,1786.7466666666664
820,1787.14,21.56,1786.796
822,1786.07,21.42,1786.6906666666666
824,1786.25,21.45,1786.6879999999999
826,1785.72,21.44,1786.6246666666664
828,1786.15,21.41,1786.567333333333
830,1786.09,21.33,1786.5079999999996
832,1786.01,21.25,1786.4886666666664
834,1786.21,21.27,1786.426
836,1785.05,21.29,1786.278
838,1786.77,21.24,1786.2813333333334
840,1784.74,21.26,1786.118
842,1784.05,21.13,1785.946666666667
844,1783.63,21.18,1785.750666666667
846,1786.31,21.21,1785.7573333333332
848,1786.18,21.19,1785.7579999999998
850,1785.92,21.08,1785.6766666666665
852,1785.48,21.04,1785.6373333333331
854,1784.48,21.1,1785.5193333333334
856,1784.92,21.03,1785.466
859,1785.74,21.06,1785.438666666667
861,1785.46,20.98,1785.3966666666665
863,1785.21,21.01,1785.3433333333335
865,1784.98,21.02,1785.2613333333334
867,1785.02,20.94,1785.2593333333332
869,1785.84,20.96,1785.1973333333333
871,1785.01,20.94,1785.215333333333
873,1784.76,20.85,1785.2626666666665
875,1785.22,20.9,1785.3686666666665
877,1786.37,20.84,1785.3726666666666
879,1784.78,20.81,1785.2793333333332
881,1785.06,20.79,1785.2219999999998
883,1785.25,20.73,1785.2066666666665
885,1785.46,20.77,1785.272
887,1784.41,20.8,1785.238
889,1784.29,20.75,1785.1413333333333
891,1784.66,20.81,1785.0879999999995
893,1784.86,20.79,1785.0646666666664
895,1785.42,20.69,1785.0939999999996
897,1785.2,20.64,1785.1059999999998
899,1785.09,20.57,1785.0559999999998
901,1784.36,20.68,1785.0126666666665
903,1784.9,20.67,1785.022
905,1784.59,20.63,1784.9799999999998
907,1784.99,20.59,1784.888
909,1784.52,20.6,1784.870666666667
911,1784.83,20.63,1784.8553333333334
914,1784.57,20.47,1784.81
916,1784.96,20.45,1784.7766666666666
918,1784.64,20.49,1784.792
920,1784.87,20.45,1784.8306666666667
922,1785.57,20.47,1784.8913333333335
924,1782.69,20.43,1784.746666666667
926,1785.1,20.5,1784.7253333333333
928,1784.75,20.51,1784.6953333333333
930,1784.33,20.37,1784.6446666666668
932,1783.08,20.5,1784.5593333333334
934,1784.45,20.39,1784.5293333333334
936,1785.79,20.37,1784.6093333333336
938,1784.93,20.35,1784.6053333333334
940,1784.68,20.3,1784.616
942,1785.14,20.36,1784.6366666666668
944,1784.52,20.35,1784.6333333333334
946,1784.97,20.36,1784.634
948,1781.69,20.33,1784.4373333333335
950,1785.36,20.3,1784.4700000000003
952,1782.78,20.32,1784.2840000000003
954,1784.55,20.26,1784.4080000000001
956,1784.15,20.29,1784.3446666666669
958,1782.1,20.24,1784.168
960,1784.61,20.33,1784.1866666666665
962,1781.87,20.21,1784.106
964,1784.04,20.27,1784.0786666666665
967,1783.88,20.25,1783.9513333333332
969,1782.46,20.14,1783.7866666666666
971,1782.75,20.28,1783.658
973,1782.65,20.13,1783.492
975,1784.37,20.17,1783.482
977,1782.42,20.14,1783.312
979,1784.73,20.17,1783.5146666666665
981,1784.72,20.14,1783.472
983,1782.93,20.14,1783.482
985,1784.06,20.25,1783.4493333333335
987,1784.08,20.2,1783.4446666666668
989,1783.07,20.08,1783.5093333333334
991,1782.75,20.16,1783.3853333333334
993,1782.81,20.09,1783.4479999999999
995,1785.0,20.07,1783.512
997,1785.37,20.09,1783.6113333333333
999,1784.38,20.09,1783.739333333333
1001,1782.32,20.06,1783.7106666666666
1003,1783.58,20.09,1783.7726666666667
1005,1783.05,20.14,1783.6846666666665
1007,1783.1,20.14,1783.7299999999998
1009,1784.51,20.04,1783.715333333333
1011,1784.15,20.02,1783.6773333333333
1013,1782.44,20.07,1783.6446666666666
1015,1785.23,20.06,1783.7226666666663
1017,1784.62,20.04,1783.7586666666666
1019,1782.27,20.0,1783.7053333333333
1021,1782.29,20.02,1783.6746666666668
1024,1782.59,20.03,1783.66
1026,1782.54,20.04,1783.496
1028,1782.98,19.97,1783.3366666666668
1030,1782.92,20.04,1783.2393333333334
1032,1784.71,19.99,1783.3986666666667
1034,1783.26,19.9,1783.3773333333331
1036,1782.19,19.97,1783.32
1038,1782.72,19.94,1783.2946666666667
1040,1783.4,19.95,1783.2206666666668
1042,1782.52,19.9,1783.112
1044,1783.01,19.91,1783.15
1046,1784.32,19.95,1783.0893333333333
1048,1782.79,19.95,1782.9673333333335
1050,1783.32,19.88,1783.0373333333337
1052,1784.21,19.99,1783.1653333333334
1054,1783.02,19.91,1783.194
1056,1782.39,19.88,1783.1839999999997
1058,1781.67,19.9,1783.0966666666666
1060,1782.17,19.89,1783.0466666666664
1062,1781.85,19.93,1782.8559999999998
1064,1782.06,19.85,1782.776
1066,1785.61,19.82,1783.004
1068,1782.81,19.82,1783.01
1070,1781.96,19.87,1782.914
1072,1782.11,19.94,1782.8866666666668
1074,1782.19,19.85,1782.8320000000003
1076,1782.53,19.84,1782.7126666666668
1079,1782.93,19.78,1782.7220000000002
1081,1782.87,19.76,1782.6920000000002
1083,1785.14,19.82,1782.7540000000001
1085,1782.1,19.8,1782.6926666666668
1087,1781.9,19.87,1782.66
1089,1782.12,19.75,1782.6899999999998
1091,1782.95,19.87,1782.7419999999997
1093,1782.19,19.84,1782.7646666666665
1095,1782.78,19.81,1782.8126666666665
1097,1783.07,19.88,1782.6433333333332
1099,1783.03,19.88,1782.658
1101,1782.32,19.83,1782.6819999999998
1103,1783.02,19.88,1782.7426666666665
1105,1782.05,19.85,1782.7333333333333
1107,1782.05,19.86,1782.7013333333332
1109,1783.65,19.84,1782.7493333333332
1111,1781.86,19.79,1782.6819999999998
1113,1782.19,19.77,1782.4853333333335
1115,1782.03,19.81,1782.4806666666666
1117,1782.47,19.83,1782.5186666666664
1119,1781.97,19.84,1782.5086666666664
1121,1781.79,19.93,1782.4313333333332
1123,1782.77,19.87,1782.4699999999998
1125,1782.83,19.8,1782.4733333333331
1127,1782.92,19.81,1782.4633333333334
1129,1782.8,19.85,1782.448
1131,1782.55,19.88,1782.4633333333331
1133,1784.41,19.79,1782.5559999999998
1136,1782.72,19.84,1782.6006666666665
1138,1783.01,19.83,1782.6646666666663
1140,1781.47,19.85,1782.5193333333332
1142,1781.78,19.79,1782.5139999999997
1144,1782.82,19.85,1782.5559999999998
1146,1782.91,19.76,1782.6146666666666
1148,1782.46,19.78,1782.614
1150,1782.55,19.71,1782.6526666666666
1152,1782.51,19.85,1782.7006666666666
1154,1782.52,19.79,1782.684
1156,1781.99,19.82,1782.6280000000002
1158,1782.23,19.68,1782.5819999999999
1160,1782.63,19.71,1782.5706666666667
1162,1781.94,19.85,1782.5300000000002
1164,1782.07,19.68,1782.374
1166,1781.76,19.66,1782.31
1168,1783.71,19.77,1782.3566666666668
1170,1782.11,19.68,1782.3993333333333
1172,1782.01,19.65,1782.4146666666668
1174,1782.03,19.68,1782.362
1176,1782.08,19.74,1782.3066666666668
1178,1782.87,19.73,1782.3339999999998
1180,1782.55,19.75,1782.334
1182,1782.54,19.69,1782.3359999999998
1184,1782.25,19.6,1782.3179999999995
1186,1782.95,19.67,1782.3819999999994
1189,1781.92,19.67,1782.361333333333
1191,1781.72,19.82,1782.3006666666665
1193,1782.4,19.73,1782.331333333333
1195,1783.53,19.78,1782.4286666666665
1197,1779.86,19.71,1782.302
1199,1782.79,19.73,1782.2406666666666
1201,1781.97,19.64,1782.2313333333334
1203,1782.52,19.68,1782.265333333333
1205,1781.57,19.67,1782.2346666666667
1207,1781.91,19.71,1782.2233333333334
1209,1782.37,19.71,1782.19
1211,1783.37,19.67,1782.2446666666667
1213,1782.65,19.69,1782.252
1215,1784.05,19.69,1782.372
1217,1782.51,19.69,1782.3426666666667
1219,1782.26,19.75,1782.3653333333334
1221,1782.4,19.7,1782.4106666666667
1223,1782.69,19.64,1782.43
1225,1782.24,19.75,1782.344
1227,1782.08,19.66,1782.492
1229,1782.59,19.77,1782.4786666666666
1231,1782.75,19.76,1782.5306666666665
1233,1782.42,19.68,1782.524
1235,1782.78,19.71,1782.6046666666666
1237,1782.36,19.81,1782.6346666666666
1239,1782.38,19.68,1782.6353333333336
1242,1782.7,19.65,1782.5906666666667
1244,1782.79,19.69,1782.6000000000001
1246,1782.78,19.73,1782.5153333333337
1248,1781.63,19.78,1782.4566666666667
1250,1782.13,19.67,1782.4479999999999
1252,1782.72,19.67,1782.469333333333
1254,1782.14,19.63,1782.4326666666664
1256,1783.2,19.67,1782.4966666666664
1258,1784.63,19.66,1782.6666666666665
1260,1782.71,19.67,1782.6746666666666
1262,1782.12,19.68,1782.6326666666666
1264,1781.77,19.62,1782.5893333333333
1266,1783.29,19.61,1782.6233333333334
1268,1782.29,19.56,1782.6186666666667
1270,1782.77,19.65,1782.6446666666666
1272,1782.48,19.67,1782.63
1274,1782.58,19.66,1782.616
1276,1781.97,19.56,1782.5619999999997
1278,1782.44,19.69,1782.616
1280,1782.07,19.66,1782.6119999999999
1282,1782.97,19.55,1782.6286666666665
1284,1782.81,19.68,1782.6733333333334
1286,1782.58,19.67,1782.632
1289,1782.58,19.68,1782.4953333333333
1291,1782.16,19.58,1782.4586666666664
1293,1782.13,19.66,1782.459333333333
1295,1782.64,19.66,1782.5173333333332
1297,1780.91,19.58,1782.3586666666665
1299,1782.82,19.62,1782.3939999999998
1301,1781.69,19.61,1782.322
1303,1781.72,19.63,1782.2713333333334
1305,1781.76,19.64,1782.2166666666667
1307,1781.95,19.66,1782.215333333333
1309,1781.89,19.64,1782.1786666666667
1311,1781.96,19.67,1782.1713333333337
1313,1782.02,19.61,1782.1080000000002
1315,1782.05,19.67,1782.0573333333332
1317,1782.52,19.58,1782.0533333333333
1319,1782.14,19.58,1782.0240000000001
1321,1782.42,19.58,1782.0413333333333
1323,1781.59,19.68,1782.0053333333333
1325,1782.59,19.57,1782.0020000000002
1327,1781.72,19.64,1782.056
1329,1782.37,19.63,1782.026
1331,1781.79,19.64,1782.0326666666667
1333,1782.09,19.64,1782.0573333333334
1335,1781.8,19.65,1782.06
1337,1782.47,19.6,1782.0946666666666
1340,1782.33,19.64,1782.1239999999998
1342,1783.17,19.63,1782.2046666666665
1344,1783.42,19.64,1782.2979999999995
1346,1780.86,19.64,1782.2186666666662
1348,1782.31,19.59,1782.2046666666663
1350,1782.66,19.7,1782.2393333333332
1352,1782.23,19.66,1782.2266666666662
1354,1782.83,19.52,1782.3093333333331
1356,1781.89,19.73,1782.2626666666667
1358,1781.53,19.61,1782.25
1360,1782.8,19.54,1782.2786666666666
1362,1781.72,19.57,1782.274
1364,1784.18,19.59,1782.4133333333334
1366,1782.41,19.58,1782.454
1368,1782.21,19.7,1782.4366666666667
1370,1782.58,19.55,1782.4533333333334
1372,1782.71,19.56,1782.4226666666666
1374,1781.44,19.56,1782.2906666666668
1376,1782.29,19.67,1782.3860000000004
1378,1781.28,19.56,1782.3173333333334
1380,1781.94,19.57,1782.2693333333334
1382,1782.26,19.62,1782.2713333333336
1384,1782.43,19.6,1782.244666666667
1386,1782.54,19.63,1782.2880000000002
1389,1782.62,19.67,1782.3606666666667
1391,1782.21,19.66,1782.3213333333338
1393,1782.06,19.62,1782.344
1395,1781.89,19.56,1782.1913333333337
1397,1783.03,19.63,1782.2326666666668
1399,1782.44,19.56,1782.2480000000003
1401,1782.43,19.62,1782.2380000000003
1403,1782.62,19.63,1782.232
1405,1781.78,19.69,1782.2546666666667
1407,1782.21,19.61,1782.2493333333334
1409,1783.6,19.63,1782.4040000000002
1411,1782.07,19.71,1782.4126666666666
1413,1781.46,19.58,1782.3593333333333
1415,1782.38,19.71,1782.3559999999998
1417,1782.55,19.69,1782.3566666666666
1419,1782.35,19.67,1782.3386666666665
1421,1781.71,19.69,1782.3053333333328
1423,1781.76,19.62,1782.2853333333333
1425,1781.9,19.66,1782.2859999999998
1427,1782.41,19.58,1782.2446666666665
1429,1781.7,19.71,1782.1953333333333
1431,1782.16,19.65,1782.1773333333338
1433,1782.11,19.66,1782.1433333333334
1435,1782.2,19.59,1782.1713333333335
1438,1782.49,19.59,1782.19
1440,1782.27,19.61,1782.1013333333333
1442,1783.92,19.59,1782.2246666666665
1444,1782.7,19.63,1782.3073333333334
1446,1781.72,19.6,1782.263333333333
1448,1781.75,19.64,1782.2099999999998
1450,1782.92,19.58,1782.2479999999998
1452,1781.86,19.58,1782.2579999999998
1454,1782.54,19.61,1782.3099999999997
1456,1781.71,19.74,1782.2973333333334
1458,1782.51,19.6,1782.3039999999999
1460,1781.75,19.68,1782.3073333333334
1462,1781.96,19.61,1782.294
