Time,Unsmoothed Fres,Temp,Fres
2903,1803.26,24.03,1801.0299999999997
2906,1801.07,24.13,1801.2959999999998
2908,1801.64,24.08,1801.3733333333332
2910,1804.84,23.99,1801.5639999999999
2912,1797.86,24.03,1801.4606666666666
2914,1805.53,23.89,1801.802
2916,1800.14,24.09,1801.7620000000002
2918,1798.89,23.94,1801.6413333333335
2920,1799.92,23.95,1801.4833333333333
2922,1800.13,24.0,1801.4773333333335
2924,1801.0,24.08,1801.1926666666666
2926,1800.57,24.04,1801.2453333333333
2928,1800.49,24.11,1801.2746666666667
2930,1801.4,23.9,1801.3246666666664
2933,1804.49,24.08,1801.4153333333331
2935,1806.19,23.95,1801.6106666666667
2940,1800.44,24.27,1801.5686666666668
2943,1803.09,23.85,1801.6653333333334
2945,1799.44,24.06,1801.3053333333332
2947,1800.63,24.12,1801.4899999999998
2951,1800.06,24.14,1801.125333333333
2961,1802.58,24.14,1801.2879999999998
2963,1800.69,24.06,1801.408
2965,1802.28,24.07,1801.5653333333332
2970,1801.22,24.28,1801.6380000000001
2980,1800.97,24.29,1801.636
2989,1802.65,24.13,1801.774666666667
2992,1800.91,24.23,1801.802666666667
2994,1801.55,24.35,1801.8126666666667
2997,1801.23,24.2,1801.5953333333337
2998,1800.19,24.25,1801.1953333333338
3000,1802.96,24.15,1801.3633333333337
3002,1800.07,24.24,1801.1620000000003
3012,1803.65,24.05,1801.4426666666668
3015,1801.71,24.27,1801.514666666667
3018,1803.62,24.31,1801.752
3021,1801.48,24.12,1801.678666666667
3023,1800.61,24.29,1801.6733333333336
3028,1800.48,24.43,1801.5533333333335
3031,1800.84,24.07,1801.528
3033,1805.29,24.38,1801.816
3035,1798.22,24.25,1801.5206666666666
3043,1804.43,24.22,1801.755333333333
3045,1800.25,24.2,1801.6686666666665
3047,1801.12,24.43,1801.661333333333
3049,1802.55,24.18,1801.8186666666666
3051,1802.33,24.32,1801.7766666666666
3053,1805.1,24.45,1802.1119999999999
3055,1803.06,24.34,1802.0726666666667
3057,1800.38,24.25,1801.984
3059,1804.14,24.37,1802.0186666666666
3062,1800.51,24.29,1801.9539999999997
3064,1802.27,24.19,1802.0646666666662
3066,1802.21,24.28,1802.1799999999998
3068,1805.81,24.28,1802.5113333333331
3070,1799.42,24.38,1802.12
3072,1801.06,24.23,1802.3093333333334
3074,1801.68,24.23,1802.126
3076,1803.01,24.29,1802.3100000000002
3078,1800.61,24.31,1802.2760000000003
3080,1803.54,24.24,1802.342
3082,1799.56,24.22,1802.157333333333
3084,1802.93,24.29,1802.0126666666663
3086,1799.97,24.49,1801.8066666666666
3088,1802.93,24.19,1801.9766666666665
3090,1800.65,24.5,1801.744
3092,1801.37,24.27,1801.801333333333
3094,1800.05,24.37,1801.6533333333332
3096,1806.6,24.41,1801.946
3098,1803.48,24.21,1801.7906666666668
3100,1801.16,24.32,1801.9066666666668
3102,1805.96,24.4,1802.2333333333333
3104,1803.18,24.16,1802.3333333333335
3106,1804.03,24.37,1802.4013333333332
3108,1801.49,24.28,1802.4599999999998
3110,1802.85,24.32,1802.414
3112,1802.75,24.31,1802.6266666666668
3114,1804.53,24.49,1802.7333333333333
3117,1803.98,24.08,1803.0006666666666
3119,1805.26,24.38,1803.156
3121,1798.48,24.17,1803.0113333333334
3123,1801.52,24.36,1803.0213333333334
3125,1800.22,24.49,1803.0326666666667
3127,1802.3,24.34,1802.746
3129,1801.63,24.32,1802.622666666667
3131,1803.47,24.47,1802.776666666667
3133,1803.15,24.49,1802.5893333333338
3135,1797.56,24.39,1802.214666666667
3137,1802.84,24.29,1802.1353333333336
3139,1807.28,24.34,1802.5213333333336
3141,1802.16,24.32,1802.4753333333333
3143,1801.51,24.28,1802.3926666666666
3145,1801.19,24.21,1802.17
3147,1802.02,24.44,1802.0393333333332
3149,1803.22,24.24,1801.9033333333334
3151,1804.29,24.41,1802.290666666667
3153,1805.48,24.37,1802.5546666666671
3155,1806.61,24.48,1802.9806666666668
3157,1805.46,24.45,1803.1913333333334
3159,1803.89,24.26,1803.3420000000003
3164,1803.96,24.33,1803.3746666666668
3166,1801.44,24.54,1803.2606666666668
3168,1800.81,24.47,1803.4773333333335
3170,1803.04,24.47,1803.4906666666668
3172,1802.35,24.48,1803.1619999999998
3174,1803.53,24.54,1803.2533333333333
3176,1802.92,24.37,1803.3473333333334
3178,1802.18,24.44,1803.4133333333336
3180,1803.51,24.43,1803.5126666666667
3182,1804.91,24.32,1803.6253333333334
3184,1803.15,24.22,1803.5493333333334
3186,1801.47,24.31,1803.2820000000002
3188,1801.54,24.23,1802.944
3190,1801.02,24.31,1802.648
3192,1802.18,24.44,1802.534
3194,1802.05,24.4,1802.4066666666668
3196,1803.34,24.49,1802.5333333333333
3198,1802.76,24.45,1802.6633333333332
3200,1799.56,24.29,1802.4313333333332
3202,1803.55,24.32,1802.5113333333331
3208,1804.07,24.52,1802.547333333333
3210,1795.93,24.4,1802.0813333333333
3212,1803.68,24.4,1802.1813333333332
3215,1803.21,24.4,1802.1613333333332
3217,1801.5,24.6,1801.9339999999997
3221,1803.36,24.38,1801.9479999999996
3223,1809.25,24.43,1802.4666666666662
3225,1800.89,24.32,1802.423333333333
3227,1803.77,24.47,1802.6066666666663
3229,1803.68,24.4,1802.7066666666663
3231,1802.48,24.43,1802.735333333333
3233,1807.24,24.55,1802.9953333333333
3235,1802.13,24.5,1802.9533333333331
3238,1800.15,24.61,1802.9926666666665
3241,1797.66,24.51,1802.6
3244,1803.58,24.47,1802.5673333333334
3247,1802.81,24.43,1803.0259999999998
3249,1804.77,24.44,1803.0986666666668
3251,1807.08,24.39,1803.3566666666666
3254,1800.5,24.65,1803.29
3258,1802.63,24.37,1803.2413333333332
3260,1802.86,24.5,1802.8153333333335
3262,1802.02,24.55,1802.8906666666667
3264,1804.31,24.33,1802.9266666666667
3266,1801.9,24.34,1802.8079999999995
3268,1802.03,24.43,1802.7779999999996
3270,1800.99,24.43,1802.3613333333333
3273,1802.86,24.49,1802.4099999999996
3276,1803.34,24.54,1802.6226666666664
3278,1804.62,24.41,1803.0866666666664
3280,1802.35,24.48,1803.0046666666667
3283,1802.91,24.54,1803.0113333333334
3286,1798.02,24.38,1802.5613333333333
3288,1804.44,24.57,1802.3853333333332
3291,1803.66,24.52,1802.5959999999998
3294,1801.18,24.52,1802.4993333333332
3296,1805.75,24.7,1802.6919999999996
3299,1806.42,24.45,1802.985333333333
3301,1800.13,24.35,1802.706666666666
3303,1800.77,24.46,1802.6313333333328
3305,1802.98,24.54,1802.6946666666663
3307,1802.28,24.69,1802.7806666666665
3309,1800.91,24.52,1802.650666666667
3311,1801.1,24.55,1802.5013333333334
3313,1801.67,24.57,1802.3046666666667
3315,1801.2,24.28,1802.2279999999998
3317,1803.18,24.6,1802.2459999999999
3319,1798.57,24.61,1802.2826666666665
3321,1803.43,24.48,1802.215333333333
3323,1801.7,24.59,1802.0846666666664
3325,1802.83,24.52,1802.1946666666663
3327,1801.2,24.49,1801.8913333333328
3329,1803.7,24.59,1801.7099999999998
3331,1802.58,24.53,1801.8733333333332
3333,1802.96,24.44,1802.0193333333332
3335,1805.38,24.44,1802.1793333333333
3337,1802.37,24.57,1802.1853333333331
3339,1801.12,24.49,1802.1993333333332
3341,1800.07,24.63,1802.1306666666667
3343,1801.95,24.51,1802.1493333333333
3346,1801.98,24.62,1802.2013333333334
3348,1805.16,24.58,1802.3333333333335
3350,1802.82,24.6,1802.6166666666668
3352,1802.33,24.39,1802.5433333333337
3354,1801.37,24.52,1802.5213333333334
3356,1802.1,24.62,1802.472666666667
3358,1804.64,24.6,1802.702
3360,1801.19,24.41,1802.534666666667
3362,1802.16,24.6,1802.506666666667
3364,1800.5,24.78,1802.3426666666667
3366,1804.28,24.64,1802.2693333333334
3368,1800.8,24.54,1802.1646666666666
3370,1802.37,24.61,1802.2479999999996
3372,1802.02,24.51,1802.3779999999997
3374,1801.21,24.46,1802.3286666666665
3376,1805.41,24.7,1802.5573333333332
3378,1804.04,24.52,1802.4826666666665
3380,1805.56,24.63,1802.6653333333334
3382,1800.04,24.58,1802.5126666666667
3384,1799.51,24.68,1802.388666666667
3386,1802.21,24.58,1802.3960000000002
3388,1804.27,24.44,1802.3713333333335
3390,1806.05,24.4,1802.6953333333336
3393,1799.76,24.53,1802.5353333333333
3395,1805.24,24.56,1802.8513333333333
3396,1801.76,24.44,1802.6833333333334
3399,1802.51,24.41,1802.7973333333334
3401,1801.97,24.82,1802.7706666666666
3403,1802.28,24.73,1802.788
3405,1806.1,24.82,1803.114
3407,1802.91,24.59,1802.9473333333333
3409,1805.22,24.58,1803.0259999999998
3411,1803.91,24.59,1802.916
3413,1803.94,24.74,1803.176
3415,1802.83,24.52,1803.3973333333333
3417,1804.32,24.66,1803.538
3419,1802.37,24.76,1803.4113333333332
3421,1801.16,24.64,1803.0853333333332
3423,1801.31,24.58,1803.1886666666667
3425,1805.38,24.71,1803.198
3427,1806.77,24.61,1803.5320000000002
3429,1802.06,24.65,1803.5020000000002
3431,1802.93,24.57,1803.5660000000003
3433,1806.77,24.59,1803.8653333333336
3435,1803.43,24.58,1803.6873333333338
3437,1805.03,24.48,1803.8286666666668
3439,1803.51,24.76,1803.7146666666667
3441,1806.0,24.72,1803.8540000000003
3443,1802.52,24.56,1803.7593333333332
3445,1802.44,24.72,1803.7333333333333
3447,1804.23,24.69,1803.7273333333333
3449,1802.8,24.7,1803.7559999999996
3452,1803.41,24.67,1803.9059999999997
3454,1803.46,24.53,1804.0493333333332
3456,1803.14,24.82,1803.8999999999996
3458,1803.62,24.52,1803.6899999999998
3460,1802.6,24.69,1803.7259999999999
3462,1801.23,24.71,1803.6126666666664
3464,1803.1,24.58,1803.3679999999997
3466,1801.53,24.7,1803.2413333333334
3468,1803.47,24.81,1803.1373333333338
3470,1802.42,24.56,1803.0646666666667
3472,1803.66,24.6,1802.908666666667
3474,1803.27,24.58,1802.9586666666667
3476,1801.23,24.66,1802.8780000000002
3478,1804.17,24.62,1802.874
3480,1804.24,24.35,1802.9699999999998
3482,1804.04,24.59,1803.012
3484,1804.75,24.74,1803.0980000000002
3486,1803.14,24.64,1803.0980000000002
3488,1803.63,24.46,1803.0986666666665
3490,1805.39,24.4,1803.2846666666665
3492,1801.75,24.55,1803.3193333333331
3494,1802.17,24.75,1803.257333333333
3496,1805.89,24.71,1803.5479999999998
3498,1803.24,24.71,1803.5326666666663
3501,1802.49,24.69,1803.537333333333
3503,1802.7,24.57,1803.4733333333331
3505,1802.22,24.54,1803.403333333333
3507,1805.52,24.6,1803.689333333333
3509,1804.56,24.55,1803.7153333333333
3511,1804.12,24.56,1803.7073333333333
3513,1802.5,24.55,1803.6046666666668
3515,1801.22,24.6,1803.3693333333333
3517,1804.44,24.53,1803.4560000000001
3519,1803.06,24.66,1803.4180000000003
3521,1803.64,24.65,1803.3013333333338
3523,1804.59,24.62,1803.4906666666668
3525,1803.56,24.75,1803.5833333333333
3527,1805.87,24.8,1803.5819999999999
3529,1802.78,24.63,1803.5513333333333
3531,1802.8,24.75,1803.5720000000001
3533,1803.48,24.59,1803.6239999999998
3535,1804.61,24.56,1803.7833333333333
3537,1804.9,24.73,1803.742
3539,1803.04,24.68,1803.6406666666667
3541,1802.58,24.7,1803.538
3543,1799.51,24.6,1803.3386666666665
3545,1803.79,24.75,1803.51
3547,1804.97,24.79,1803.5453333333332
3549,1805.04,24.63,1803.6773333333333
3551,1803.94,24.66,1803.6973333333333
3554,1803.3,24.74,1803.6113333333335
3556,1805.03,24.7,1803.7093333333337
3558,1806.18,24.43,1803.7300000000002
3560,1801.03,24.74,1803.6133333333335
3562,1804.88,24.68,1803.752
3564,1802.95,24.72,1803.7166666666667
3566,1803.13,24.74,1803.6180000000002
3568,1807.53,24.69,1803.7933333333333
3570,1803.9,24.59,1803.8506666666667
3572,1809.97,24.4,1804.3433333333332
3574,1801.13,24.73,1804.4513333333334
3576,1804.89,24.73,1804.5246666666667
3578,1803.76,24.67,1804.4439999999997
3580,1805.27,24.8,1804.4593333333332
3582,1802.49,24.75,1804.3626666666662
3584,1804.41,24.7,1804.4366666666665
3586,1803.49,24.67,1804.3339999999998
3588,1806.45,24.74,1804.352
3590,1806.6,24.88,1804.7233333333336
3592,1802.2,24.67,1804.5446666666671
3594,1805.0,24.73,1804.6813333333337
3596,1803.98,24.75,1804.738
3598,1802.27,24.63,1804.3873333333333
3600,1803.95,24.78,1804.3906666666667
3602,1803.31,24.63,1803.9466666666665
3606,1804.5,24.78,1804.1713333333332
3609,1801.98,24.74,1803.9773333333333
3611,1803.63,24.92,1803.9686666666664
3613,1804.58,24.67,1803.9226666666664
3615,1809.18,24.86,1804.3686666666667
3617,1806.46,24.7,1804.5053333333333
3619,1801.59,24.62,1804.3786666666665
3621,1802.37,24.66,1804.1066666666663
3623,1804.78,24.73,1803.985333333333
3625,1803.71,24.3,1804.0859999999996
3627,1805.91,24.71,1804.1466666666663
3629,1807.27,24.59,1804.3659999999998
3631,1804.63,24.8,1804.523333333333
3633,1805.96,24.72,1804.657333333333
3635,1806.21,24.76,1804.8506666666665
3637,1805.57,24.77,1804.922
3639,1799.17,24.7,1804.7346666666667
3642,1802.68,24.85,1804.6713333333332
3650,1799.45,24.57,1804.3293333333334
3652,1803.3,24.85,1803.9373333333333
3654,1801.53,24.57,1803.608666666667
3656,1802.72,24.89,1803.6840000000002
3658,1808.56,24.86,1804.096666666667
3660,1804.97,24.48,1804.1093333333333
3662,1802.14,24.71,1804.0046666666667
3664,1801.72,24.81,1803.7253333333335
3666,1806.98,24.8,1803.7060000000001
3668,1802.18,24.73,1803.5426666666667
3670,1804.26,24.68,1803.429333333333
3672,1805.94,24.92,1803.4113333333332
3674,1801.04,24.57,1803.109333333333
3676,1803.12,24.71,1803.3726666666664
3678,1805.63,24.76,1803.5693333333336
3680,1802.84,24.78,1803.7953333333332
3682,1804.59,24.78,1803.8813333333335
3684,1803.38,24.48,1804.004666666667
3686,1805.13,24.86,1804.1653333333336
3688,1804.1,24.53,1803.8680000000002
3690,1802.45,24.63,1803.7
3692,1803.09,24.6,1803.7633333333333
3694,1805.7,24.57,1804.0286666666666
3696,1804.23,24.7,1803.8453333333334
3699,1804.57,24.73,1804.0046666666667
3701,1804.28,24.6,1804.0059999999999
3703,1803.25,24.69,1803.8266666666664
3705,1804.64,24.76,1804.0666666666664
3707,1803.51,24.96,1804.0926666666664
3709,1802.96,24.71,1803.9146666666666
3711,1803.0,24.64,1803.9253333333334
3713,1802.86,24.64,1803.81
3715,1802.02,24.63,1803.7193333333332
3717,1807.35,24.78,1803.8673333333331
3719,1803.07,24.53,1803.7986666666668
3721,1804.87,24.6,1803.96
3723,1805.62,24.56,1804.1286666666665
3725,1808.29,24.66,1804.3013333333333
3727,1805.02,24.51,1804.354
3729,1805.0,24.78,1804.3826666666666
3731,1800.9,24.79,1804.157333333333
3733,1802.8,24.77,1804.1273333333334
3735,1803.15,24.68,1804.028
3737,1804.53,24.92,1804.0959999999998
3739,1805.13,24.63,1804.2406666666666
3741,1802.13,24.62,1804.1826666666666
3743,1803.87,24.7,1804.2500000000002
3746,1802.7,24.79,1804.2953333333335
3748,1804.66,24.81,1804.1160000000004
3752,1802.86,24.88,1804.1020000000003
3754,1802.3,24.81,1803.9306666666669
3756,1801.94,24.87,1803.6853333333336
3758,1806.4,24.67,1803.5593333333336
3760,1803.37,24.77,1803.4493333333337
3762,1804.44,24.7,1803.4120000000005
3764,1804.25,24.82,1803.6353333333336
3766,1805.63,24.77,1803.824
3768,1804.75,24.79,1803.9306666666666
3770,1804.23,24.87,1803.9106666666667
3772,1805.29,24.61,1803.9213333333335
3774,1806.1,24.95,1804.186
3776,1806.37,24.68,1804.3526666666667
3778,1805.73,24.9,1804.5546666666664
3780,1802.91,24.86,1804.4379999999999
3782,1805.36,24.77,1804.6046666666666
3784,1802.22,24.81,1804.599333333333
3786,1802.26,24.96,1804.6206666666665
3788,1799.67,24.86,1804.172
3790,1804.79,24.87,1804.2666666666667
3792,1804.34,24.92,1804.26
3795,1796.78,24.92,1803.762
3797,1804.02,24.53,1803.6546666666666
3799,1801.86,25.0,1803.462
3801,1802.43,24.85,1803.342
3803,1806.97,24.76,1803.4540000000002
3805,1806.99,24.89,1803.5133333333333
3807,1805.49,24.64,1803.4546666666668
3809,1807.35,24.67,1803.5626666666667
3811,1806.03,24.69,1803.7706666666668
3813,1801.19,24.79,1803.4926666666668
3815,1800.46,24.61,1803.3753333333334
3817,1806.85,25.11,1803.6813333333332
3819,1803.01,24.99,1803.9040000000002
3821,1807.81,24.91,1804.1053333333334
3823,1803.53,24.83,1804.051333333333
3825,1803.46,24.97,1804.4966666666664
3827,1801.68,24.87,1804.3406666666665
3829,1805.09,24.78,1804.5559999999998
3831,1803.0,24.81,1804.594
3833,1803.93,24.72,1804.3913333333333
3835,1806.45,24.87,1804.3553333333334
3837,1805.77,24.85,1804.374
3839,1804.75,24.87,1804.2006666666666
3841,1803.29,24.89,1804.0179999999998
3843,1800.0,24.78,1803.9386666666664
3845,1802.5,24.87,1804.0746666666666
3847,1803.91,24.79,1803.8786666666665
3850,1805.75,24.69,1804.061333333333
3852,1801.58,24.98,1803.6460000000002
3854,1805.11,25.01,1803.7513333333334
3856,1806.6,24.82,1803.960666666667
3858,1802.73,24.84,1804.0306666666665
3860,1799.03,24.96,1803.6266666666666
3862,1804.46,24.94,1803.7240000000002
3864,1804.62,24.65,1803.7700000000002
3866,1804.99,24.91,1803.6726666666668
3868,1804.27,24.9,1803.572666666667
3870,1803.15,24.79,1803.4660000000001
3872,1803.92,24.86,1803.5080000000003
3874,1806.95,25.0,1803.9713333333336
3876,1806.76,24.84,1804.2553333333335
3878,1804.32,24.97,1804.2826666666667
3880,1805.06,25.18,1804.2366666666667
3882,1806.26,24.67,1804.5486666666668
3884,1804.37,24.8,1804.4993333333334
3887,1804.1,24.83,1804.3326666666667
3888,1806.48,24.94,1804.582666666667
3890,1805.56,25.06,1805.018
3892,1803.25,24.82,1804.9373333333335
3894,1801.46,24.7,1804.7266666666667
3898,1804.13,24.78,1804.6693333333333
3911,1805.17,24.77,1804.7293333333332
3913,1802.94,24.77,1804.7153333333333
3915,1801.83,25.14,1804.576
3917,1804.97,24.89,1804.444
3919,1804.79,24.74,1804.3126666666667
3921,1803.84,24.86,1804.2806666666668
3923,1805.29,24.79,1804.2960000000003
3925,1802.75,24.72,1804.0620000000004
3927,1802.85,24.92,1803.960666666667
3929,1806.56,24.87,1804.1246666666668
3931,1803.58,24.88,1803.9313333333334
3933,1806.54,24.78,1803.9966666666667
3935,1807.68,24.89,1804.292
3937,1808.8,24.77,1804.7813333333331
3939,1802.46,24.97,1804.6699999999998
3941,1800.0,24.95,1804.325333333333
3943,1806.37,24.89,1804.5539999999996
3945,1803.21,24.81,1804.6459999999995
3948,1803.67,24.96,1804.5593333333331
3949,1804.1,24.73,1804.513333333333
3952,1805.55,24.78,1804.6273333333331
3954,1804.74,24.77,1804.5906666666665
3956,1806.78,24.92,1804.859333333333
3958,1802.59,24.86,1804.8419999999999
3960,1802.7,24.82,1804.5846666666666
3962,1804.64,25.07,1804.6553333333334
3964,1804.46,25.14,1804.5166666666667
3966,1805.09,24.99,1804.344
3968,1803.52,25.08,1803.9920000000002
3970,1802.5,24.98,1803.994666666667
3972,1805.82,24.86,1804.3826666666669
3974,1805.98,24.82,1804.356666666667
3976,1806.64,24.88,1804.5853333333334
3978,1809.28,24.87,1804.9593333333335
3980,1801.9,24.79,1804.8126666666667
3982,1805.13,25.06,1804.784666666667
3984,1804.29,24.84,1804.7546666666667
3986,1803.16,24.72,1804.5133333333335
3988,1802.78,24.99,1804.526
3990,1802.82,25.02,1804.534
3992,1803.14,25.08,1804.4340000000002
3994,1806.61,24.75,1804.5773333333334
3996,1804.43,24.83,1804.5333333333328
3998,1807.53,25.05,1804.800666666666
4000,1804.78,24.91,1804.9526666666661
4002,1801.67,24.96,1804.6759999999995
4009,1805.1,25.02,1804.617333333333
4014,1805.98,24.92,1804.573333333333
4016,1808.5,24.92,1804.521333333333
4019,1805.4,24.95,1804.7546666666663
4021,1806.03,24.99,1804.8146666666664
4023,1804.16,24.87,1804.806
4025,1804.81,24.96,1804.916
4027,1805.28,25.0,1805.0826666666667
4029,1803.05,24.84,1805.0980000000004
4031,1802.02,24.88,1805.0233333333333
4033,1804.77,24.87,1804.900666666667
4035,1805.15,24.9,1804.9486666666667
4037,1805.57,25.09,1804.818
4039,1802.76,24.89,1804.6833333333332
4041,1804.1,24.98,1804.845333333333
4043,1804.86,24.85,1804.8293333333331
4045,1803.94,24.87,1804.6933333333334
4047,1802.04,24.69,1804.2626666666667
4050,1804.33,24.92,1804.1913333333334
4052,1804.93,24.95,1804.118
4054,1803.03,25.03,1804.0426666666665
4056,1805.07,25.01,1804.06
4058,1805.11,24.85,1804.0486666666663
4060,1802.08,24.85,1803.9839999999997
4062,1804.56,24.98,1804.1533333333334
4064,1802.91,25.0,1804.0293333333334
4066,1803.94,24.8,1803.948666666667
4068,1805.11,25.11,1803.9180000000003
4070,1803.18,24.88,1803.9460000000001
4072,1806.04,24.99,1804.0753333333334
4074,1802.57,25.07,1803.9226666666666
4076,1803.82,24.98,1803.9146666666668
4078,1803.24,24.86,1803.9946666666665
4080,1803.31,24.89,1803.9266666666663
4082,1801.21,25.08,1803.6786666666665
4084,1804.54,24.76,1803.779333333333
4086,1803.4,24.81,1803.668
4088,1805.53,25.18,1803.696
4090,1803.74,25.1,1803.8066666666668
4092,1806.81,24.79,1803.956666666667
4094,1804.69,24.87,1804.0753333333337
4097,1805.3,24.89,1804.1660000000002
4099,1804.25,24.82,1804.1086666666667
4101,1803.78,24.75,1804.1486666666667
4103,1802.78,25.12,1803.9313333333332
4105,1802.4,24.98,1803.9199999999998
4107,1801.85,25.01,1803.7886666666664
4109,1805.17,25.21,1803.917333333333
4111,1804.45,24.73,1803.9933333333333
4113,1804.65,24.86,1804.2226666666666
4115,1804.48,24.92,1804.2186666666664
4117,1803.32,24.99,1804.2133333333331
4119,1802.94,24.77,1804.0406666666663
4121,1802.85,24.85,1803.9813333333332
4123,1803.49,25.05,1803.7599999999998
4125,1805.82,24.98,1803.835333333333
4127,1803.92,25.06,1803.7433333333333
4129,1807.06,24.98,1803.9306666666666
4131,1803.66,24.86,1803.9226666666666
4133,1803.32,24.84,1803.9586666666667
4135,1803.19,25.06,1804.011333333333
4137,1803.33,25.07,1804.11
4139,1805.58,24.95,1804.1373333333333
4141,1804.49,24.84,1804.1399999999999
4143,1806.85,25.1,1804.2866666666669
4145,1804.71,24.87,1804.3020000000001
4148,1803.17,24.88,1804.2920000000001
4150,1803.7,24.94,1804.3426666666671
4152,1803.08,24.91,1804.3580000000002
4154,1804.76,24.93,1804.4426666666668
4156,1805.48,25.08,1804.4200000000003
4158,1803.9,25.04,1804.418666666667
4160,1804.59,25.04,1804.2540000000001
4162,1804.24,25.01,1804.292666666667
4164,1804.21,24.88,1804.3520000000003
4166,1805.21,24.93,1804.486666666667
4168,1802.0,24.74,1804.3980000000001
4170,1802.54,25.06,1804.1953333333336
4172,1804.05,24.92,1804.1660000000002
4174,1805.0,25.07,1804.0426666666665
4176,1803.75,25.18,1803.9786666666666
4178,1805.16,25.06,1804.111333333333
4180,1804.13,24.86,1804.1399999999999
4182,1799.88,24.95,1803.9266666666665
4184,1803.18,24.92,1803.8213333333333
4186,1802.41,24.9,1803.6166666666666
4189,1804.84,24.96,1803.6793333333333
4190,1805.08,25.06,1803.712
4192,1801.98,25.17,1803.5613333333336
4194,1802.03,24.81,1803.4160000000004
4196,1804.16,25.05,1803.346
4199,1807.65,25.26,1803.7226666666668
4201,1806.74,25.15,1804.0026666666663
4203,1803.03,24.98,1803.9346666666668
4205,1805.77,24.98,1803.9859999999999
4207,1805.44,25.01,1804.0986666666665
4209,1802.85,24.94,1803.9446666666665
4211,1805.57,24.98,1804.0406666666665
4213,1803.84,25.05,1804.3046666666667
4215,1804.66,25.11,1804.4033333333334
4217,1806.73,25.01,1804.6913333333334
4219,1805.74,25.14,1804.7513333333336
4221,1805.59,24.98,1804.7853333333335
4223,1807.79,25.06,1805.1726666666668
4225,1805.52,24.8,1805.4053333333334
4227,1803.59,25.18,1805.3673333333331
4229,1803.68,24.98,1805.1026666666667
4231,1803.44,25.01,1804.8826666666664
4233,1806.26,24.83,1805.098
4235,1805.95,24.81,1805.11
4240,1804.96,25.17,1805.0779999999997
4244,1803.29,24.83,1805.107333333333
4248,1805.5,24.8,1805.1026666666664
4250,1804.59,24.79,1805.1526666666666
4252,1805.93,25.07,1805.2373333333333
4254,1805.38,25.07,1805.1473333333333
4256,1802.71,25.1,1804.945333333333
4258,1806.19,25.06,1804.985333333333
4260,1802.99,24.94,1804.6653333333334
4262,1804.57,25.13,1804.602
4264,1804.96,25.01,1804.6933333333334
4266,1804.16,25.09,1804.7253333333333
4268,1804.68,25.02,1804.808
4270,1801.06,25.23,1804.4613333333334
4272,1806.34,24.79,1804.487333333333
4274,1805.23,24.83,1804.5053333333335
4276,1807.73,24.92,1804.8013333333333
4278,1808.87,24.91,1805.0259999999998
4285,1803.87,24.89,1804.978
4300,1801.77,25.02,1804.7006666666666
4303,1804.84,24.91,1804.6646666666666
4305,1803.62,25.01,1804.7253333333333
4307,1805.4,24.9,1804.6726666666666
4309,1804.16,24.93,1804.7506666666668
4311,1804.45,25.06,1804.7426666666665
4313,1801.96,25.02,1804.5426666666665
4315,1805.3,24.96,1804.6186666666663
4317,1806.0,24.96,1804.7066666666665
4319,1807.93,24.95,1805.1646666666666
4321,1803.36,24.99,1804.966
4323,1805.47,24.95,1804.9819999999997
4325,1807.92,24.96,1804.9946666666665
4327,1808.0,25.0,1804.9366666666665
4329,1800.98,25.02,1804.7439999999997
4331,1805.66,24.87,1805.003333333333
4334,1802.84,25.0,1804.87
4336,1801.62,25.1,1804.7366666666665
4338,1805.35,25.15,1804.733333333333
4340,1805.96,24.94,1804.853333333333
4342,1805.94,24.93,1804.9526666666661
4344,1807.63,24.86,1805.3306666666663
4346,1805.78,24.89,1805.3626666666664
4348,1804.57,24.91,1805.2673333333332
4350,1801.83,25.0,1804.8606666666667
4352,1806.96,24.9,1805.1006666666667
4354,1804.87,24.98,1805.0606666666667
4356,1807.19,24.97,1805.0120000000002
4358,1804.9,24.99,1804.8053333333335
4360,1807.44,24.88,1805.236
4362,1807.24,24.93,1805.3413333333333
4364,1804.85,24.94,1805.4753333333333
4366,1804.99,24.87,1805.6999999999998
4368,1805.93,25.14,1805.7386666666666
4370,1808.87,24.96,1805.9326666666666
4372,1805.26,25.03,1805.8873333333336
4374,1803.5,24.89,1805.612
4376,1798.9,25.13,1805.1533333333334
4378,1805.63,25.12,1805.2240000000002
4380,1805.23,24.84,1805.4506666666668
4383,1802.31,25.17,1805.140666666667
4385,1804.47,25.14,1805.1140000000003
4387,1805.28,25.26,1804.986666666667
4389,1805.08,24.93,1804.9986666666668
4391,1801.81,25.03,1804.6233333333334
4393,1806.45,25.06,1804.5706666666672
4395,1798.64,25.32,1804.1566666666668
4397,1803.87,24.73,1804.082
4399,1803.29,25.13,1803.906
4401,1803.32,25.06,1803.536
4403,1805.46,24.87,1803.5493333333334
4405,1803.14,25.13,1803.5253333333333
4407,1804.24,24.92,1803.8813333333333
4409,1805.94,24.98,1803.9019999999998
4411,1806.2,24.93,1803.9666666666667
4413,1804.8,25.1,1804.1326666666666
4415,1804.64,25.21,1804.144
4417,1806.01,24.91,1804.1926666666666
4419,1803.91,24.77,1804.1146666666666
4421,1802.36,24.98,1804.1513333333332
4423,1804.85,24.78,1804.0446666666664
4425,1802.27,25.03,1804.2866666666664
4427,1804.33,25.09,1804.317333333333
