Time	Fres	Temp
10161	1784.12	20.36
10163	1784.27	20.43
10165	1781.12	20.34
10167	1784.49	20.4
10169	1781.87	20.3
10171	1785.77	20.21
10173	1780.16	20.36
10175	1783.63	20.3
10177	1784.91	20.29
10180	1786.64	20.35
10182	1782.59	20.23
10184	1784.05	20.22
10186	1783.26	20.25
10188	1786.12	20.31
10190	1786.21	20.26
10192	1783.15	20.25
10194	1785.84	20.29
10196	1780.51	20.32
10198	1783.06	20.19
10200	1781.31	20.11
10202	1784.45	20.27
10204	1783.49	20.16
10206	1780.96	20.27
10208	1780.48	20.23
10210	1781.82	20.27
10212	1781.29	20.22
10214	1785.51	20.21
10216	1782.75	20.23
10218	1782.27	20.18
10220	1785.75	20.12
10222	1785.35	20.2
10224	1783.17	20.22
10226	1785.99	20.09
10228	1786.28	20.2
10230	1782.53	20.11
10232	1781.25	20.06
10234	1782.38	20.13
10236	1784.57	20.17
10239	1783.77	20.15
10241	1784.87	20.13
10243	1786.68	20.13
10245	1781.56	20.14
10247	1782.73	20.18
10249	1782	20.09
10251	1782.56	20.1
10253	1782.7	20.11
10255	1781.4	20.08
10257	1786.53	20.1
10259	1780.98	20.11
10261	1781.31	20.03
10263	1780.88	20.04
10265	1780.56	20.05
10267	1783.1	20.06
10269	1782.45	20.08
10271	1784.14	20.04
10273	1784.2	20.17
10275	1785.39	20.15
10277	1784.14	20.1
10279	1783.66	20
10281	1781.96	20.08
10283	1784.81	20.06
10285	1785.39	20.14
10287	1785.46	20.06
10289	1784.35	20.02
10291	1780.87	20.07
10293	1785.5	20.05
10295	1784.71	20.14
10298	1782.19	20.01
10300	1781.28	20.03
10302	1786.09	19.92
10304	1780.71	20.06
10306	1784.13	20.03
10308	1786.82	20.06
10310	1780	20.06
10312	1787.25	20.02
10314	1781.45	20.04
10316	1781.79	19.95
10318	1781.75	20.05
10320	1783.24	20.05
10322	1784.89	19.98
10324	1780.73	19.92
10326	1783.99	20.12
10328	1783.88	20.04
10330	1783.46	20.05
10332	1784.16	20.17
10334	1784.06	19.96
10336	1780.88	20
10338	1787.02	20.03
10340	1780.44	19.97
10342	1784.4	20.05
10344	1783.08	20.01
10346	1791.01	19.97
10348	1778.05	19.96
10351	1768.41	20.08
10353	1787.35	19.96
10355	1791.85	19.97
10357	1779.86	20
10359	1787.15	19.93
10361	1792.1	19.97
10363	1787.05	19.87
10365	1780.98	19.94
10367	1786.97	20.02
10369	1786.76	19.92
10371	1781.22	19.88
10373	1786.39	20.05
10375	1788.31	19.98
10377	1788.19	19.96
10379	1782.42	19.89
10381	1786.18	19.87
10383	1782.12	20
10385	1777.71	19.88
10387	1783.22	19.95
10389	1783.21	19.88
10391	1790.02	19.91
10393	1779.91	19.97
10395	1782.94	19.95
10397	1783.06	19.91
10399	1784.35	19.96
10401	1780.59	19.95
10403	1786.12	19.87
10405	1782.03	19.95
10407	1787.59	19.84
10410	1784.5	19.92
10412	1781.52	19.85
10414	1781.85	19.86
10416	1782.95	19.98
10418	1789.06	19.84
10420	1782.39	19.93
10422	1783.27	19.97
10424	1782.7	19.89
10426	1785.19	19.93
10428	1780.64	19.75
10430	1779.93	19.85
10432	1782.02	19.86
10434	1782.3	19.96
10436	1783.89	19.85
10438	1783.07	19.84
10440	1782.34	19.86
10442	1783.27	19.92
10444	1785.4	19.85
10446	1780.58	19.86
10448	1785.66	19.93
10450	1783.23	19.92
10452	1782.3	19.87
10454	1782.14	19.91
10456	1784.06	19.84
10458	1782.84	19.86
10460	1788.13	19.97
10462	1782.56	19.77
10464	1782.4	19.95
10466	1783.65	19.91
10468	1780.04	19.83
10471	1778.59	19.89
10473	1782.35	19.92
10475	1785.12	19.97
10477	1785.22	19.88
10479	1783.02	19.86
10481	1782.19	19.9
10483	1786.34	19.84
10485	1784.64	19.95
10487	1785.21	19.84
10489	1784.12	19.84
10491	1783.76	19.81
10493	1779.79	19.79
10495	1781.76	19.9
10497	1785.11	19.84
10499	1782.98	19.93
10501	1784.26	19.84
10503	1785.16	19.9
10505	1783.43	19.88
10507	1783.54	19.9
10509	1780.29	19.84
10511	1784.49	19.86
10513	1783.22	19.82
10515	1782.45	19.79
10517	1786.1	19.81
10519	1788.42	19.89
10521	1784.51	19.92
10523	1786.55	19.83
10526	1783.58	19.98
10528	1785.84	19.89
10530	1783.63	19.75
10532	1779.99	19.85
10534	1779.92	19.85
10536	1783.12	19.86
10538	1783.63	19.95
10540	1783.23	19.92
10542	1784.37	19.82
10544	1782.24	19.81
10546	1783.31	19.95
10548	1784.84	19.8
10550	1784.22	19.83
10552	1785.14	19.81
10554	1786.04	19.78
10556	1787.59	19.82
10558	1783.46	19.85
10560	1785.96	19.76
10562	1782.66	19.82
10564	1781.27	19.79
10566	1781.5	19.81
10568	1782.6	19.84
10570	1781.43	19.8
10572	1784.69	19.81
10574	1784.26	19.67
10576	1782.52	19.83
10578	1783.68	19.83
10581	1783.39	19.96
10583	1782.89	19.68
10585	1781.24	19.72
10587	1784.13	19.81
10589	1782.7	19.86
10591	1788.47	19.8
10593	1785.7	19.73
10595	1781.78	19.79
10597	1780.99	19.82
10599	1785.71	19.85
10601	1786.35	19.7
10603	1782.53	19.76
10605	1786.84	19.75
10607	1786.32	19.88
10609	1781.39	19.77
10611	1785.07	19.81
10613	1783.25	19.78
10615	1781.98	19.69
10617	1780.54	19.69
10619	1781.29	19.76
10621	1784.19	19.77
10623	1784.13	19.81
10625	1779.94	19.78
10627	1782.94	19.81
10629	1782.57	19.76
10631	1785.02	19.74
10633	1783.52	19.8
10635	1783.12	19.86
10638	1782.9	19.79
10640	1783.36	19.83
10642	1780.44	19.69
10644	1781.19	19.79
10646	1782.54	19.7
10648	1782.64	19.73
10650	1782.26	19.82
10652	1782.83	19.77
10654	1784.34	19.76
10656	1784.96	19.8
10658	1782.3	19.75
10660	1784.08	19.66
10662	1778.83	19.74
10664	1782.75	19.71
10666	1784.08	19.69
10668	1785.01	19.72
10670	1784.96	19.77
10672	1784.33	19.78
10674	1786.34	19.76
10676	1782.23	19.71
10678	1785.6	19.7
10680	1781.8	19.75
10682	1782.66	19.68
10684	1783.95	19.72
10686	1782.22	19.71
10688	1783.46	19.8
10690	1781.72	19.75
10692	1783.41	19.79
10694	1782.97	19.69
10696	1780.03	19.78
10699	1783.85	19.75
10701	1783.44	19.79
10703	1781.57	19.73
10705	1781.65	19.76
10707	1784.15	19.76
10709	1786.25	19.75
10711	1781.99	19.83
10713	1783.78	19.75
10715	1781.71	19.72
10717	1782.02	19.8
10719	1782.14	19.73
10721	1783.89	19.8
10724	1784.64	19.77
10725	1784.11	19.78
10728	1777.02	19.8
10731	1786.43	19.8
10733	1785.21	19.8
10735	1781.83	19.72
10737	1782.83	19.78
10741	1780.12	19.8
10744	1781.1	19.72
10748	1783.59	19.8
10750	1782.72	19.74
10752	1781.27	19.76
10754	1781.35	19.77
10756	1781.44	19.68
10758	1784.14	19.79
10760	1783.27	19.81
10763	1784.23	19.77
10766	1780.92	19.73
10768	1784.47	19.72
10770	1781.4	19.76
10772	1780.46	19.74
10774	1782.92	19.69
10776	1783.14	19.77
10778	1782.1	19.89
10780	1783.75	19.73
10782	1780.51	19.8
10784	1781.1	19.77
10786	1782.22	19.8
10788	1786.47	19.74
10790	1782.9	19.83
10792	1781.59	19.76
10794	1782.15	19.84
10796	1782.53	19.76
10798	1776.23	19.78
10800	1781.82	19.79
10802	1783.56	19.62
10805	1782.47	19.81
10807	1786.14	19.74
10809	1786.08	19.71
10811	1786.16	19.77
10813	1781.99	19.82
10815	1782.4	19.71
10817	1784.36	19.78
10819	1781.07	19.87
10821	1783.8	19.71
10823	1783.83	19.84
10825	1780.64	19.77
10827	1781.64	19.76
10829	1785.32	19.83
10831	1780.04	19.68
10833	1784.73	19.71
10835	1781.15	19.74
10837	1783.02	19.79
10839	1780	19.83
10841	1784.63	19.7
10843	1782.8	19.79
10845	1781.72	19.77
10847	1782.66	19.75
10849	1786.09	19.79
10851	1781.47	19.69
10853	1784.33	19.83
10855	1788.63	19.76
10858	1778.48	19.9
10860	1783.56	19.7
10862	1782.73	19.77
10864	1779.1	19.73
10866	1782.81	19.71
10868	1792.55	19.78
10870	1785.29	19.81
10872	1790.47	19.74
10874	1782.06	19.73
10876	1782.87	19.67
10878	1781.71	19.81
10880	1778.75	19.74
10882	1780.51	19.77
10884	1785.4	19.75
10886	1782.38	19.77
10888	1772.41	19.74
10890	1785	19.68
10892	1780.37	19.71
10894	1779.96	19.86
10896	1781.77	19.79
10898	1784.71	19.69
10900	1784.75	19.85
10902	1782.78	19.69
10904	1782.61	19.67
10906	1784.51	19.82
10908	1782.3	19.84
10910	1784.73	19.79
10912	1782.05	19.75
10914	1780.53	19.8
10917	1786.05	19.74
10919	1783.4	19.76
10921	1781.59	19.79
10923	1785.56	19.81
10925	1785.48	19.73
10927	1783.27	19.81
10929	1783.65	19.86
10931	1782.61	19.76
10933	1785.3	19.84
10935	1780.15	19.72
10937	1781.18	19.71
10939	1783.98	19.81
10941	1781.42	19.7
10943	1783.13	19.8
10945	1781.84	19.84
10947	1780.54	19.74
10949	1785.24	19.75
10951	1780.48	19.8
10953	1781.49	19.81
10955	1784.12	19.74
10957	1782.54	19.82
10959	1784.3	19.85
10961	1782.96	19.74
10963	1783.35	19.78
10965	1785.18	19.76
10967	1783.7	19.7
10969	1783.49	19.65
10971	1781.3	19.81
10973	1782.46	19.7
10976	1783.51	19.75
10978	1779.86	19.73
10980	1781.93	19.74
10982	1783.88	19.73
10984	1783.6	19.75
10986	1784.88	19.72
10988	1779.39	19.65
10990	1781.93	19.75
10992	1790.96	19.7
10994	1785.65	19.71
10998	1784	19.72
11000	1783.06	19.68
11002	1787.59	19.7
11004	1782.14	19.73
11006	1785	19.81
11008	1782.85	19.69
11010	1782.17	19.8
11012	1781.88	19.62
11014	1779.55	19.74
11016	1782.18	19.71
11018	1786.56	19.76
11020	1786.36	19.76
11022	1781.88	19.78
11024	1781.34	19.75
11026	1784.03	19.77
11028	1783.95	19.8
11030	1783.38	19.71
11033	1783.33	19.7
11035	1775.37	19.73
11037	1779.16	19.77
11039	1784.41	19.78
11041	1784.41	19.8
11043	1784.92	19.82
11045	1784.76	19.67
11047	1785.17	19.72
11049	1782.34	19.73
11051	1783.46	19.71
11053	1780.66	19.83
11055	1784.56	19.78
11057	1782.94	19.77
11059	1781.59	19.69
11061	1780.93	19.74
11063	1785.63	19.72
11065	1784.31	19.79
11067	1779.76	19.8
11069	1785.04	19.72
11071	1783.85	19.7
11073	1783.33	19.81
11075	1783	19.81
11077	1784.02	19.72
11079	1783.62	19.75
11081	1783.39	19.76
11083	1784	19.68
11085	1782.77	19.67
11087	1783.56	19.64
11089	1781.6	19.73
11091	1784.93	19.7
11094	1781.86	19.7
11096	1783.92	19.68
11098	1783.27	19.73
11100	1781.79	19.71
11102	1782.78	19.72
11104	1782.08	19.75
11106	1783.54	19.71
11108	1785.09	19.72
11110	1781.95	19.63
11112	1782.45	19.72
11114	1783.5	19.77
11116	1783.7	19.69
11118	1783.5	19.66
11120	1781.79	19.73
11122	1784.99	19.71
11124	1782.01	19.71
11126	1781.21	19.67
11128	1782.57	19.74
11130	1784.19	19.8
11132	1782.72	19.74
11134	1783.08	19.72
11136	1780.04	19.75
11138	1782.54	19.76
11140	1783.73	19.75
11142	1781.89	19.77
11144	1781.25	19.67
11146	1781.77	19.79
11149	1782.09	19.87
11151	1786.23	19.66
11153	1786.04	19.8
11155	1783.97	19.72
11157	1784.86	19.76
11159	1779.8	19.87
11161	1784.56	19.75
11163	1784.52	19.77
11165	1782.39	19.81
11167	1782.99	19.67
11169	1783.84	19.66
11171	1782.92	19.71
11173	1783.42	19.7
11175	1782.41	19.72
11177	1781.2	19.72
11179	1782.57	19.68
11181	1783.5	19.66
11183	1784.14	19.79
11185	1782.35	19.74
11187	1781.21	19.74
11189	1785.34	19.67
11191	1785.68	19.72
11193	1784.2	19.74
11195	1779.69	19.66
11197	1783.1	19.74
11199	1782.42	19.69
11202	1781.73	19.73
11204	1782.9	19.72
11206	1782.34	19.7
11208	1782.56	19.77
11210	1785.31	19.79
11212	1784.5	19.64
11214	1785.15	19.65
11216	1781.93	19.76
11218	1781.34	19.77
11220	1781.77	19.76
11222	1781.61	19.67
11224	1779.88	19.75
11226	1784.27	19.75
11228	1779.86	19.74
11230	1783.16	19.71
11232	1783.41	19.71
11234	1779.11	19.75
11236	1782.1	19.66
11238	1782.29	19.78
11240	1783.39	19.82
11242	1780.54	19.74
11244	1784.3	19.77
11246	1783.27	19.72
11248	1781.55	19.75
11250	1786.18	19.73
11252	1785.74	19.74
11254	1785.09	19.74
11256	1782.22	19.65
11258	1787.07	19.78
11261	1781.43	19.77
11263	1782.2	19.67
11265	1783.01	19.69
11267	1783.87	19.85
11269	1782.65	19.72
11271	1783.41	19.73
11273	1783.22	19.72
11275	1787.76	19.75
11277	1783.04	19.74
11279	1782.77	19.71
11281	1785.14	19.71
11283	1782.5	19.71
11285	1780.7	19.75
11287	1780.99	19.67
11289	1782.78	19.78
11291	1784.02	19.68
11293	1782.61	19.68
11295	1781.5	19.62
11297	1784.5	19.76
11299	1781.88	19.79
11301	1783.37	19.81
11303	1780.34	19.68
11305	1785.35	19.66
11307	1783.04	19.78
11309	1784.2	19.8
11311	1783.32	19.7
11313	1784.05	19.66
11316	1782.42	19.77
11318	1784.4	19.74
11320	1785.21	19.71
11322	1785.5	19.76
11324	1782.5	19.72
11326	1787.87	19.69
11328	1790.12	19.78
11330	1795.09	19.73
11332	1791.56	19.83
11334	1790.01	19.81
11336	1793.64	19.79
11338	1796.26	19.78
11340	1788.69	19.8
11342	1795.67	19.89
11344	1799.16	19.96
11346	1799.01	20.01
11348	1798.15	19.96
11350	1801.47	20.15
11352	1797.29	20
11354	1799.51	20.06
11356	1812.68	20.15
11358	1803.84	20.12
11360	1809.09	20.4
11362	1809.5	20.47
11364	1806.17	20.52
11366	1800.69	20.67
11368	1808.44	20.63
11371	1812.64	20.79
11373	1808.58	20.76
11375	1808.98	20.97
11377	1808.6	20.97
11379	1810.76	21.07
11381	1809.97	21.26
11383	1814.57	21.22
11385	1812.01	21.35
11387	1813.54	21.5
11389	1813.57	21.58
11391	1813.44	21.73
11393	1813.28	21.89
11395	1819.31	21.99
11397	1816.19	22.02
11399	1813.57	22.06
11401	1816.01	22.44
11403	1820.74	22.38
11405	1817.72	22.55
11407	1820.74	22.5
11409	1815.86	22.72
11411	1818.68	22.75
11413	1819.21	22.99
11415	1818.94	23.1
11417	1816.12	23.2
11419	1821.47	23.34
11421	1815.26	23.41
11423	1822.85	23.52
11425	1821.9	23.59
11428	1826.38	23.93
11430	1826.54	23.98
11432	1822.66	24.01
11434	1820.59	24.2
11436	1825.06	24.22
11438	1816.97	24.47
11440	1826.53	24.55
11442	1821	24.69
11444	1823.29	24.7
11446	1823.58	24.81
11448	1822.56	25.01
11450	1822.39	25.03
11452	1826	25.21
11454	1829.45	25.22
11456	1823.19	25.3
11458	1824.33	25.56
11460	1822.78	25.64
11462	1828.02	25.7
11464	1826.42	25.67
11466	1822.89	25.78
11468	1826.85	26.04
11470	1824.94	26.05
11472	1826.82	26.21
11474	1827.37	26.35
11476	1824.92	26.36
11478	1821.42	26.44
11480	1827.68	26.6
11483	1824.67	26.62
11485	1828.27	26.77
11487	1821.2	26.9
11489	1827.4	27.02
11491	1830.05	27.2
11493	1821.74	27.11
11495	1832.01	27.23
11497	1824.88	27.25
11499	1830.86	27.43
11501	1835.61	27.49
11503	1831.53	27.53
11505	1827.27	27.63
11507	1831.29	27.79
11509	1825.33	27.8
11511	1829.73	27.96
11513	1829.84	28.03
11515	1830.86	28.12
11517	1828.49	28.12
11519	1824.14	28.25
11521	1832.04	28.37
11523	1828.93	28.45
11525	1830.93	28.52
11527	1830.34	28.55
11529	1830.08	28.6
11531	1828.22	28.67
11533	1822.42	28.75
11535	1829.21	28.87
11537	1828.39	28.95
11539	1830.85	29.02
11541	1831.3	29.09
11544	1831.39	29.13
11546	1827.87	29.09
11548	1833.47	29.22
11550	1834.46	29.26
11552	1831.19	29.41
11554	1832.49	29.42
11556	1827.75	29.57
11558	1832.51	29.6
11560	1831.49	29.58
11562	1835.57	29.62
11564	1829.47	29.8
11566	1839.64	29.85
11568	1834.6	29.85
11570	1832.09	29.86
11572	1826.49	30.01
11574	1830.49	30.09
11576	1830.99	30.04
11578	1833.6	30.14
11580	1827.95	30.18
11582	1831.52	30.26
11584	1830.78	30.31
11586	1837.52	30.44
11588	1833.39	30.33
11590	1836.56	30.45
11592	1829.32	30.52
11594	1828.49	30.61
11596	1829.59	30.68
11598	1831.16	30.63
11600	1839.63	30.66
11603	1835.25	30.75
11605	1834.02	30.85
11607	1834.71	30.95
11609	1839.06	30.91
11611	1834.02	30.98
11613	1836.91	31.03
11615	1838.63	31.07
11617	1833.23	31.11
11619	1833.73	31.21
11621	1832.43	31.19
11623	1836.06	31.21
11625	1836.81	31.21
11627	1835.53	31.31
11629	1838.65	31.4
11631	1835.07	31.35
11633	1836.11	31.47
11635	1839.01	31.52
11637	1834.71	31.5
11639	1835.21	31.51
11641	1839.79	31.48
11643	1841.73	31.69
11645	1834.27	31.59
11647	1834.15	31.66
11649	1839.95	31.7
11651	1835.41	31.7
11653	1839.45	31.81
11655	1831.94	31.89
11657	1837.45	31.86
11660	1844.47	31.89
11662	1836.66	31.97
11664	1833.03	31.99
11666	1833.46	31.95
11668	1842.39	32.06
11670	1838.46	31.99
11672	1836.01	32.06
11674	1832.85	32.1
11676	1837.68	32.15
11678	1833.83	32.2
11680	1835.65	32.11
11682	1831.24	32.12
11684	1836.31	32.25
11686	1840.59	32.25
11688	1837.25	32.36
11690	1832.52	32.28
11692	1839.83	32.32
11694	1835.35	32.39
11696	1840.43	32.46
11698	1830.12	32.47
11700	1830.05	32.46
11702	1841.27	32.54
11704	1834.54	32.5
11706	1839.85	32.61
11708	1840.63	32.56
11710	1839.83	32.53
11712	1842.36	32.53
11714	1830.9	32.62
11717	1840.21	32.63
11719	1834.74	32.71
11721	1836.18	32.68
11723	1838.21	32.73
11725	1837.8	32.7
11727	1834.71	32.75
11729	1835.61	32.75
11731	1830.58	32.75
11733	1833.58	32.79
11735	1834.99	32.83
11737	1833.8	32.91
11739	1844.66	32.89
11741	1833.89	32.9
11743	1838.28	32.91
11745	1837.72	32.89
11747	1836.3	32.93
11749	1838.85	32.96
11751	1834.58	32.98
11753	1838.22	32.98
11755	1834.25	32.95
11757	1837.74	33.08
11759	1831.4	33.11
11761	1840.71	33.12
11763	1834.31	33.14
11765	1834.85	33.06
11767	1838.51	33.08
11769	1837.82	33.07
11771	1837.5	33.21
11773	1839.51	33.18
11776	1840.08	33.19
11778	1838.01	33.13
11780	1836.25	33.27
11782	1834.25	33.17
11784	1837.93	33.28
11786	1839.13	33.25
11788	1840.85	33.22
11790	1837.37	33.17
11792	1837.97	33.25
11794	1836.73	33.22
11796	1839.94	33.27
11798	1837.19	33.32
11800	1839	33.38
11802	1837.07	33.31
11804	1839.67	33.36
11806	1835.78	33.41
11808	1846.41	33.4
11810	1839.59	33.5
11812	1838.51	33.45
11814	1838.35	33.46
11816	1839.26	33.53
11818	1839.57	33.54
11820	1838.79	33.5
11822	1833.47	33.52
11824	1842.49	33.53
11826	1839	33.48
11828	1840.48	33.59
11831	1837.68	33.54
11833	1835.42	33.57
11835	1838.85	33.5
11837	1837.97	33.61
11839	1836.07	33.56
11841	1837.81	33.55
11843	1841.8	33.57
11845	1837.98	33.64
11847	1840.77	33.57
11849	1838.77	33.59
11851	1842.21	33.7
11853	1839.04	33.66
11855	1837.58	33.71
11857	1837.82	33.7
11859	1833.2	33.65
11861	1838.22	33.65
11863	1838.16	33.74
11865	1840.76	33.72
11867	1837.49	33.72
11869	1840.29	33.66
11871	1835.23	33.64
11873	1840.26	33.8
11875	1836.97	33.68
11877	1837.39	33.74
11879	1837.48	33.77
11881	1838.83	33.83
11883	1838.03	33.82
11885	1838.78	33.79
11888	1836.17	33.76
11890	1835.44	33.8
11892	1838.82	33.83
11894	1840.83	33.82
11896	1836.93	33.85
11898	1840.24	33.86
11900	1833.51	33.83
11902	1839.51	33.83
11904	1837.62	33.74
11906	1840.98	33.82
11908	1841.8	33.78
11910	1835.25	33.74
11912	1840.16	33.81
11914	1834.8	33.82
11916	1838.12	33.87
11918	1843.28	33.8
11920	1838.16	33.9
11922	1836.59	33.91
11924	1836.48	33.9
11926	1839.29	33.79
11928	1838.54	33.85
11930	1841.52	33.92
11932	1845.81	33.87
11934	1839	33.92
11936	1839.34	33.9
11938	1836.84	34.02
11940	1837.78	33.97
11943	1841.31	33.95
11945	1839.14	33.92
11947	1843.95	33.93
11949	1837.96	34.05
11951	1840.51	33.99
11953	1840.14	34.08
11955	1840.18	33.94
11957	1842.03	34
11959	1838.92	33.99
11961	1841.29	34.03
11963	1838.34	34.03
11965	1842.39	33.95
11967	1835.72	34.05
11969	1838.93	34.04
11971	1833.22	34.03
11973	1840.93	34.01
11975	1838.05	33.99
11977	1836.53	34
11979	1837.3	33.97
11981	1837.23	34
11983	1840.35	33.92
11985	1839.22	34
11987	1839.36	34.07
11989	1837.68	34.01
11991	1836.52	34
11993	1837.73	33.93
11995	1839.5	33.98
11997	1836.19	34.01
11999	1839.54	34.04
12002	1840.94	34.08
12004	1837.68	34.12
12006	1838.59	34.13
12008	1837.38	33.94
12010	1837.32	34.08
12012	1843.38	34.04
12014	1841.61	34.05
12016	1840.13	34
12018	1840.17	34.06
12020	1840.75	34.02
12022	1839.41	34.04
12024	1838.35	34.1
12026	1838.16	34.13
12028	1835.28	34.02
12030	1835.27	34.11
12032	1837.66	34.06
12034	1842.25	33.98
12037	1835.64	34.11
12040	1837.57	34.09
12042	1838.87	34.1
12045	1843.62	34.09
12047	1840.44	34.03
12050	1837.96	34.06
12053	1837.54	34.02
12054	1842.88	34.04
12057	1836.1	34.1
12059	1838.31	34.15
12061	1844.69	34.12
12064	1843.4	34.17
12067	1839.78	34.08
12070	1838.78	34.12
12073	1841.16	34.1
12075	1835.03	34.09
12077	1837.73	34.05
12079	1837.48	34.04
12081	1835.33	34.09
12083	1845.67	34.07
12085	1838.2	34.19
12087	1840.35	34.19
12089	1850.31	34.09
12091	1838.34	34.12
12093	1837.12	34.18
12095	1844.27	34.23
12097	1841.83	34.17
12099	1837.91	34.06
12101	1834.79	34.17
12103	1845.74	34.16
12105	1838.73	34.11
12107	1839.35	34.13
12109	1839.9	34.02
12112	1844.84	34.13
12114	1841.38	33.99
12116	1838.91	34.03
12118	1836.87	34.05
12120	1837.79	33.96
12122	1840.55	34.11
12124	1839.88	34.09
12126	1834.83	34.09
12128	1836.45	34.1
12130	1836.79	34.02
12132	1840.96	34.16
12136	1839.26	34.18
12138	1840.08	34.21
12140	1833.49	34.1
12142	1841.27	34.17
12144	1843.49	34.14
12146	1834.36	34.1
12148	1836.62	34.17
12150	1838.64	34.09
12152	1837.64	34.19
12154	1837.79	34.17
12156	1836.9	34.13
12158	1838.62	34.09
12160	1837.25	34.17
12162	1841.21	34.05
12164	1838.87	34.17
12166	1840.99	34.07
12169	1840.5	34.09
12171	1838.27	34.17
12173	1838.46	34.09
12175	1838.25	34.17
12177	1837.78	34.09
12179	1841.95	34.13
12181	1838.14	34.09
12183	1838.47	34.15
12185	1837.05	34.11
12187	1842.43	34.14
12189	1839.43	34.17
12191	1837.03	34.18
12193	1840.8	34.02
12195	1842.1	34.04
12197	1838.04	33.92
12199	1840.06	34.04
12201	1842.44	34.07
12203	1836.29	34.05
12205	1835.84	34.12
12207	1839.95	33.99
12209	1840.22	34.08
12211	1837.29	33.95
12213	1842.19	34.02
12215	1832.74	34
12217	1840.97	34.08
12219	1835.43	33.96
12221	1838.44	34.02
12223	1846.09	34.05
12225	1838.24	34.13
12228	1835.41	34.11
12230	1841.49	34.09
12232	1838.63	34.05
12234	1842.18	34.09
12236	1833.84	34
12238	1838.38	33.97
12240	1842.05	33.94
12242	1839.51	34.15
12244	1838.29	33.98
12246	1843.24	34.07
12248	1839.66	34.13
12250	1838.04	34.15
12252	1840.83	34.07
12254	1838.42	34.06
12256	1835.85	34.16
12258	1838.99	34.13
12260	1840.96	34.1
12262	1840.17	34.2
12264	1839.47	34.23
12266	1838.96	34.21
12268	1839.84	34.18
12270	1831.6	34.18
12272	1837.71	34.18
12274	1841.41	34.18
12278	1839.22	34.11
12281	1844.03	34.25
12283	1833.74	34.15
12285	1840.7	34.27
12289	1839.67	34.21
12291	1840.72	34.15
12293	1842.22	34.11
12296	1841.85	34.16
12297	1839.57	34.16
12299	1838.22	34.21
12302	1840.04	34.25
12303	1836.28	34.17
12306	1836.15	34.14
12309	1833.11	34.07
12311	1836.91	34.17
12313	1837.17	34.24
12315	1842.18	34.07
12317	1838.76	34.16
12319	1839.39	34.21
12321	1839.19	34.13
12323	1838.51	34.19
12325	1840.8	34.13
12327	1839.15	34.05
12329	1841.83	34.25
12332	1839.61	34.13
12334	1839.66	34.2
12336	1846.89	34.15
12338	1840.24	34.18
12340	1836.98	33.98
12342	1837.17	34.07
12344	1843.29	34.13
12346	1841.24	34.05
12349	1843.55	34.07
12352	1836.46	34.14
12354	1842.16	33.98
12356	1839.43	34.02
12358	1839.97	34.03
12360	1839.51	34.12
12362	1838.15	34.14
12364	1836.18	34.04
12366	1840.37	34.16
12368	1840.71	34.11
12370	1839.38	33.99
12372	1836.93	34.15
12374	1838.35	34.11
12376	1837.73	34.03
12378	1837.79	33.97
12380	1841.13	34.06
12382	1839.33	34.15
12385	1841.37	34.04
12387	1842.72	34.01
12389	1842	34.15
12391	1840.08	34.1
12393	1837.19	34.13
12395	1836.37	34.07
12397	1839.76	34.04
12399	1838.76	34.06
12401	1840.33	34.04
12403	1840.04	34.06
12405	1840.3	34.1
12407	1844.59	34.15
12409	1837.6	34.02
12411	1840.95	34.04
12413	1838.66	33.96
12415	1838.28	34.22
12417	1843.89	33.99
12419	1840.08	34.18
12422	1839.84	34.1
12423	1841.82	34
12425	1839.86	34.09
12427	1842.8	34.04
12429	1839.24	34.03
12431	1837.53	34.09
12433	1838.85	34.03
12435	1840.02	33.99
12438	1835.22	34.1
12439	1839.52	34.1
12441	1845.46	34.13
12444	1836.74	34.08
12446	1839.37	34.06
12448	1838.59	34.15
12450	1848.7	34.05
12452	1835.39	34.09
12454	1835.12	34.12
12456	1835.23	34.24
12458	1838.66	34.18
12460	1834.29	34.16
12462	1835.43	34.13
12464	1836.97	34.19
12466	1844.43	34
12468	1838.7	34.09
12470	1839.09	34.21
12472	1840.27	34.12
12474	1834.55	34.17
12476	1839.44	34.08
12478	1840.44	34.01
12480	1838.6	34.08
12482	1838.09	34.09
12484	1836.34	34.09
12486	1839.8	34.22
12488	1838.35	34.15
12490	1841.97	34.13
12492	1836.79	34.21
12494	1838.65	34.19
12496	1840.94	34.19
12498	1846.82	34.13
12501	1836.77	34.18
12503	1836.12	34.14
12505	1837.67	34.13
12507	1840.2	34.2
12509	1841.84	34.21
12511	1838.69	34.19
12513	1843.63	34.25
12515	1844.06	34.29
12517	1841.35	34.27
12519	1838.77	34.2
12521	1837.77	34.25
12523	1837.5	34.27
12525	1843.47	34.25
12527	1848.09	34.16
12529	1835.88	34.28
12531	1839.5	34.39
12533	1838	34.24
12535	1838.19	34.22
12537	1834.79	34.25
12539	1842.83	34.33
12541	1839.8	34.2
12543	1839.27	34.3
12545	1841.06	34.26
12547	1839.51	34.27
12549	1840.56	34.26
12551	1837.93	34.24
12553	1839.74	34.31
12555	1837.29	34.29
12558	1840.92	34.42
12560	1837.62	34.18
12562	1847.51	34.36
12564	1838.21	34.26
12566	1834.69	34.28
12568	1842.03	34.26
12570	1837.02	34.35
