Time	Fres	Temp
459	1805.69	25.2
461	1807.2	25.61
463	1811.91	25.2
465	1805.59	25.45
467	1802.46	25.57
469	1817.53	25.62
471	1811.1	25.62
473	1810.92	25.13
475	1801.39	25.39
477	1808.54	25.38
479	1797.09	25.12
481	1813.89	25.25
484	1802.1	25.38
486	1809.46	25.52
488	1802.89	25.6
490	1809.19	25.22
492	1809.97	25.51
494	1806.46	25.53
496	1811.52	25.47
498	1805.77	25.75
500	1807.64	25.46
502	1802.31	25.09
504	1801.26	25.23
506	1810.43	25.61
508	1802.95	25.28
510	1814.17	25.38
512	1808.61	25.11
514	1809.54	25.4
516	1808.74	25.47
518	1804.38	25.44
520	1808.15	25.27
522	1809.04	25.16
524	1805.17	25.28
526	1809.53	25.43
528	1815.41	25.39
530	1810.8	25.62
532	1808.93	25.34
535	1807.26	25.37
537	1804.72	25.62
539	1812.72	25.35
541	1807.13	25.45
543	1809.92	25.39
545	1813.06	25.49
547	1802.16	25.39
549	1805.09	25.47
551	1806.55	25.66
553	1801.92	25.35
555	1810.19	25.4
557	1807.81	25.27
559	1807.77	25.42
561	1805.25	25.41
563	1805.16	25.66
565	1807.11	25.44
567	1807.09	25.46
569	1809.29	25.44
571	1804.98	25.44
573	1804.72	25.41
575	1803.09	25.43
577	1805.45	25.5
579	1812.41	25.43
581	1806.4	25.36
583	1807.53	25.52
586	1806.68	25.46
588	1807.4	25.4
590	1805.74	25.39
592	1803.67	25.45
594	1805.84	25.58
596	1807.05	25.42
598	1805.63	25.39
600	1811.04	25.37
602	1808.97	25.42
604	1803.9	25.43
606	1811.28	25.49
608	1805.4	25.29
610	1803.61	25.39
612	1805.57	25.39
614	1808.56	25.4
616	1803.87	25.43
618	1808.21	25.38
620	1797.04	25.35
622	1803.96	25.33
624	1802.36	25.36
626	1802.29	25.4
628	1803.22	25.36
630	1807.92	25.28
632	1804.04	25.35
635	1799.85	25.32
637	1801.55	25.28
639	1798.38	25.35
641	1798.14	25.25
643	1801.85	25.28
645	1800.18	25.31
647	1797.55	25.21
649	1796.18	25.12
651	1796.64	25.15
653	1800.42	25.12
655	1794.83	25.01
657	1795.88	25.06
659	1795.18	25.09
661	1794.73	24.97
663	1796.77	24.96
665	1794.81	24.85
667	1797.55	24.82
669	1795.89	24.78
671	1792.78	24.84
673	1792.87	24.76
675	1792.82	24.68
677	1789.91	24.68
679	1793.98	24.59
682	1790.79	24.55
684	1795.25	24.52
686	1797.3	24.5
688	1791.27	24.44
690	1792.76	24.33
692	1786.28	24.3
694	1791.34	24.26
696	1792.93	24.2
698	1794.21	24.18
700	1793.51	24.08
702	1790.08	24.03
704	1790.05	23.98
706	1791.93	23.88
708	1789.59	23.87
710	1791.69	23.81
712	1788.71	23.69
714	1791.92	23.75
716	1790.96	23.63
718	1787.64	23.54
720	1791.38	23.54
722	1790.15	23.46
724	1790.75	23.51
726	1786.95	23.36
729	1788.1	23.31
731	1784.69	23.25
733	1788.66	23.25
735	1791.15	23.11
737	1788.2	23.14
739	1787.86	23.04
741	1788.11	23.02
743	1787.68	22.99
745	1787.86	22.88
747	1790.22	22.88
749	1785.35	22.85
751	1787.56	22.69
753	1786.12	22.7
755	1784.88	22.67
757	1788.42	22.68
759	1786.85	22.57
761	1789	22.53
763	1787.44	22.53
765	1788.84	22.48
767	1785.66	22.26
769	1788.88	22.33
771	1787.62	22.33
774	1789.37	22.26
776	1789.82	22.28
778	1786.69	22.26
780	1788.94	22.18
782	1790.83	22.07
784	1789.83	22.14
786	1787.62	22.05
788	1782.68	22.07
790	1785.92	21.95
792	1786.1	21.92
794	1790.61	21.94
796	1785.66	21.91
798	1791.92	21.83
800	1785.83	21.81
802	1786.33	21.76
804	1784.81	21.73
806	1788.97	21.66
808	1787.79	21.71
810	1789.15	21.59
812	1786.16	21.62
814	1788.44	21.53
816	1786.57	21.49
818	1786.41	21.47
820	1782.59	21.45
822	1784.1	21.47
825	1789.33	21.4
827	1789.22	21.45
829	1785.38	21.38
831	1785.71	21.26
833	1786.91	21.31
835	1783.73	21.35
837	1788.53	21.24
839	1786.03	21.23
841	1785.42	21.18
843	1786.83	21.05
845	1781.92	21.15
847	1785.68	21.05
849	1784.28	21.08
851	1784.9	21.13
853	1785.56	21.03
855	1785.99	21.06
857	1784.68	21.06
859	1782.86	20.92
861	1784.95	20.92
863	1788.06	20.94
865	1786.76	20.95
867	1789.61	20.98
869	1784.6	20.87
871	1787.76	20.79
873	1784.1	20.77
876	1783.61	20.86
878	1781.74	20.73
880	1781.94	20.82
882	1784.79	20.86
884	1785.48	20.78
886	1785.99	20.7
888	1784.5	20.68
890	1786.63	20.69
892	1785.02	20.7
894	1787.67	20.58
896	1787.68	20.56
898	1782.27	20.6
900	1788.35	20.53
902	1783	20.54
904	1787.46	20.59
906	1785.44	20.47
908	1781.36	20.5
910	1782.88	20.53
912	1781.75	20.44
914	1785.35	20.47
916	1784.62	20.43
918	1787.07	20.42
920	1787.01	20.43
922	1788.44	20.39
924	1786.56	20.36
927	1785.77	20.45
929	1785.95	20.37
931	1785.68	20.34
933	1787.39	20.32
935	1784.33	20.2
937	1782.91	20.26
939	1784.69	20.35
941	1782.55	20.26
943	1784.55	20.26
945	1782.61	20.28
947	1783.22	20.24
949	1784.89	20.25
951	1782.09	20.18
953	1782.59	20.27
955	1790.72	20.18
957	1782.23	20.14
959	1785.41	20.17
961	1783.74	20.19
963	1783.44	20.16
965	1782.55	20.25
967	1785.33	20.18
969	1789.77	20.14
971	1784.37	20.09
973	1786.41	20.07
975	1785.29	20.18
977	1779.88	20.14
979	1784.19	20.06
982	1780.25	20.14
984	1781.64	20.05
986	1784.01	19.98
988	1784.79	20.03
990	1778.19	19.98
992	1783.8	19.99
994	1783.61	20.04
996	1780.98	20.01
998	1786.38	20
1000	1785.94	20.04
1002	1785.52	19.87
1004	1785.76	19.95
1006	1781.35	19.97
1008	1782.19	19.9
1010	1783.36	19.84
1012	1783.74	19.9
1014	1784.36	19.85
1016	1781.19	19.91
1018	1783.33	19.9
1020	1785.45	19.9
1022	1785.15	19.9
1024	1782.35	19.88
1026	1781.52	19.83
1028	1782.11	19.89
1031	1785.55	19.85
1033	1780.37	19.94
1035	1781.67	19.82
1037	1782.52	19.84
1039	1786.33	19.79
1041	1783.61	19.74
1043	1780.37	19.79
1045	1784.01	19.82
1047	1783.49	19.82
1049	1784.92	19.81
1051	1780.67	19.75
1053	1783.43	19.78
1055	1784.07	19.82
1057	1785.15	19.81
1059	1785.29	19.76
1061	1781.47	19.81
1063	1784.58	19.78
1065	1784.01	19.77
1067	1782.02	19.75
1069	1781.3	19.67
1071	1781.66	19.8
1073	1782.73	19.72
1075	1780.22	19.79
1077	1784.57	19.76
1079	1782.7	19.84
1081	1783.64	19.78
1084	1781.1	19.82
1086	1782.64	19.78
1088	1785.21	19.68
1090	1784.61	19.81
1092	1782.21	19.62
1094	1784.17	19.66
1096	1779.87	19.73
1098	1784.21	19.65
1100	1782.2	19.75
1102	1782.22	19.64
1104	1783.53	19.68
1106	1781.42	19.58
1108	1784.43	19.64
1110	1784.21	19.78
1112	1783.3	19.62
1114	1780.81	19.66
1116	1782.57	19.55
1118	1778.51	19.6
1120	1780.14	19.66
1122	1780.23	19.64
1124	1781.82	19.65
1126	1781.2	19.59
1128	1783.72	19.72
1130	1784.3	19.8
1133	1787.29	19.57
1135	1782.07	19.72
1137	1783.82	19.72
1139	1786.44	19.66
1141	1785.4	19.75
1143	1782.07	19.71
1145	1783.61	19.58
1147	1782.95	19.57
1149	1781.01	19.55
1151	1783.59	19.61
1153	1784.89	19.46
1155	1782.32	19.59
1157	1781.84	19.56
1159	1783.77	19.6
1161	1782.99	19.67
1163	1783.38	19.51
1165	1786.61	19.57
1167	1783.78	19.55
1169	1784.5	19.55
1171	1780.53	19.53
1173	1782.72	19.64
1175	1786.11	19.52
1177	1779.03	19.52
1179	1784.75	19.64
1181	1779.57	19.61
1184	1780.41	19.64
1186	1782.49	19.64
1188	1784.84	19.61
1190	1781.8	19.51
1192	1785.73	19.57
1194	1783.46	19.67
1196	1784.29	19.52
1198	1781.64	19.53
1200	1784.17	19.62
1202	1782.68	19.57
1204	1780.53	19.52
1206	1785.13	19.66
1208	1783.77	19.54
1210	1786.27	19.65
1212	1781.91	19.51
1214	1787.27	19.51
1216	1785.06	19.5
1218	1783.75	19.55
1220	1787.48	19.44
1222	1783.64	19.58
1224	1781.78	19.59
1226	1774.89	19.52
1228	1782.37	19.54
1230	1781.14	19.51
1232	1782.83	19.52
1235	1779.16	19.51
1237	1780.6	19.5
1239	1784.96	19.52
1241	1785.11	19.51
1243	1782.32	19.48
1245	1782.89	19.47
1247	1780.96	19.41
1249	1786.07	19.48
1251	1781.54	19.46
1253	1783.7	19.45
1255	1782.5	19.53
1257	1782.51	19.47
1259	1784.12	19.51
1261	1785.71	19.5
1263	1785.67	19.45
1265	1791.16	19.49
1267	1789.04	19.56
1269	1783.4	19.52
1271	1784.2	19.47
1273	1786.69	19.52
1275	1784.72	19.54
1277	1788.37	19.53
1279	1779.23	19.54
1281	1785.57	19.53
1283	1782.75	19.53
1285	1781.1	19.58
1288	1782.9	19.55
1290	1781.72	19.52
1292	1783.82	19.54
1294	1782.06	19.59
1296	1783.47	19.54
1298	1787.63	19.53
1300	1783.09	19.54
1302	1782.38	19.43
1304	1781.08	19.61
1306	1779.7	19.54
1308	1786.26	19.62
1310	1781.99	19.49
1312	1782.43	19.55
1314	1778.35	19.53
1316	1783.81	19.48
1318	1785.42	19.58
1320	1781.65	19.5
1322	1784.21	19.58
1324	1783.51	19.6
1326	1782.01	19.46
1328	1780.77	19.62
1330	1785.08	19.53
1332	1782.06	19.53
1335	1783.84	19.5
1337	1784.2	19.52
1339	1778.22	19.49
1341	1779.19	19.52
1343	1783.63	19.49
1345	1780.92	19.56
1347	1781.21	19.52
1349	1783.65	19.61
1351	1780.22	19.45
1353	1780.52	19.44
1355	1782.6	19.53
1357	1781.4	19.47
1359	1781.87	19.52
1361	1783.32	19.48
1363	1786.89	19.49
1365	1783.2	19.51
1367	1782.84	19.48
1369	1786.41	19.48
1371	1781.52	19.5
1373	1782.9	19.57
1375	1784.2	19.54
1377	1782.2	19.41
1379	1781.2	19.55
1381	1782.52	19.55
1384	1784.26	19.41
1386	1783.6	19.54
1388	1783.2	19.54
1390	1785.48	19.46
1392	1784.64	19.49
1394	1782.68	19.57
1396	1784.48	19.52
1398	1781.65	19.54
1400	1782.45	19.53
1402	1783.06	19.53
1404	1785.64	19.49
1406	1782.67	19.45
1408	1784.23	19.55
1410	1782.43	19.56
1412	1780.41	19.53
1414	1783.13	19.61
1416	1782.68	19.62
1418	1784.21	19.57
1420	1783.23	19.5
1422	1778.36	19.48
1424	1783.48	19.54
1426	1779.91	19.53
1428	1779.76	19.53
1430	1781.51	19.54
1433	1789.05	19.55
1435	1785.12	19.44
1437	1778.57	19.48
1439	1782.63	19.55
1441	1780.14	19.45
1443	1784.73	19.45
1445	1783.51	19.48
1447	1778.54	19.54
1449	1784.63	19.56
1451	1783.29	19.44
1453	1784.63	19.51
1455	1782.92	19.52
1457	1781.4	19.53
1459	1780.79	19.49
1461	1781.87	19.52
1463	1776.69	19.57
1465	1784.48	19.37
1467	1780.72	19.41
1469	1784.16	19.49
1471	1781.93	19.54
1473	1779.56	19.46
1475	1782.78	19.54
1477	1781.6	19.56
1479	1784.07	19.41
1482	1785.13	19.48
1484	1780.45	19.47
1486	1780.25	19.43
1488	1779.29	19.58
1490	1779.57	19.53
1492	1785.22	19.53
1494	1779.99	19.51
1496	1782.95	19.44
1498	1781.34	19.54
1500	1780.34	19.41
1502	1781.51	19.39
1504	1778.35	19.41
1506	1782.64	19.5
1508	1784.35	19.51
1510	1783.05	19.58
1512	1787.4	19.5
1514	1784.21	19.38
1516	1784.59	19.51
1518	1780.19	19.44
1520	1789.6	19.51
1522	1786.32	19.5
1524	1785.52	19.43
1526	1781.49	19.5
1528	1781.84	19.54
1530	1787.35	19.46
1533	1783.34	19.55
1535	1781.31	19.53
1537	1781.7	19.52
1539	1785.14	19.53
1541	1780.76	19.54
1543	1786.64	19.55
1545	1781.04	19.49
1547	1782.78	19.54
1549	1779	19.49
1551	1781.4	19.6
1553	1779.93	19.47
1555	1783.56	19.51
1557	1782.41	19.49
1559	1780.85	19.59
1561	1782.57	19.56
1563	1783.24	19.54
1565	1781.4	19.54
1567	1781.55	19.61
1569	1783.57	19.37
1571	1782.23	19.6
1573	1786.14	19.43
1575	1781.33	19.49
1577	1780.69	19.56
1579	1782.65	19.52
1581	1781.21	19.42
1584	1782.86	19.62
1586	1782.54	19.48
1588	1781.75	19.5
1590	1782.19	19.49
1592	1785.43	19.63
1594	1781.04	19.61
1596	1782.99	19.42
1598	1780.25	19.53
1600	1781.9	19.51
1602	1782.03	19.51
1604	1783.11	19.58
1606	1781.86	19.51
1608	1782.92	19.5
1610	1781.02	19.57
1612	1782.96	19.49
1614	1778.3	19.48
1616	1782.29	19.56
1618	1780.11	19.47
1620	1780.72	19.51
1622	1786.47	19.49
1624	1785.2	19.49
1626	1781.13	19.51
1628	1783.16	19.54
1630	1782.65	19.5
1632	1784.46	19.53
1635	1781.17	19.52
1637	1784.01	19.5
1639	1785.42	19.53
1641	1784.04	19.53
1643	1783.56	19.53
1645	1780.48	19.54
1647	1782.99	19.55
1649	1783.93	19.44
1651	1782.25	19.39
1653	1781.76	19.5
1655	1781.44	19.52
1657	1786.7	19.53
1659	1786.73	19.55
1661	1779.91	19.55
1663	1780.03	19.53
1665	1784.92	19.48
1667	1779.74	19.6
1669	1784.82	19.47
1671	1777.25	19.6
1673	1781.69	19.45
1675	1779	19.55
1677	1781.76	19.56
1679	1782.89	19.49
1681	1781.8	19.55
1684	1782.06	19.41
1686	1777.6	19.52
1688	1782.72	19.51
1690	1781.23	19.48
1692	1781.28	19.5
1694	1787.06	19.42
1696	1783.14	19.42
1698	1782.08	19.47
1700	1779.67	19.47
1702	1784.62	19.57
1704	1780.55	19.53
1706	1780.94	19.49
1708	1780.45	19.43
1710	1783.53	19.47
1712	1779.97	19.49
1714	1783.64	19.47
1716	1780.1	19.46
1718	1781.39	19.54
1720	1782.15	19.47
1722	1784.08	19.49
1724	1786.5	19.54
1726	1784.53	19.48
1728	1782.36	19.55
1730	1781.42	19.61
1733	1781.32	19.47
1735	1782.64	19.57
1737	1782.79	19.47
1739	1784.73	19.52
1741	1784.89	19.57
1743	1782.64	19.49
1745	1781.73	19.45
1747	1784.34	19.54
1749	1784.43	19.51
1751	1782.82	19.48
1753	1777.93	19.5
1755	1778.7	19.52
1757	1784.63	19.54
1759	1783.39	19.54
1761	1781.52	19.41
1763	1782.4	19.42
1765	1783.04	19.49
1767	1783.3	19.43
1769	1781.53	19.44
1771	1781.73	19.51
1773	1783.43	19.45
1775	1786.41	19.44
1777	1784.19	19.43
1779	1783.83	19.45
1782	1780.9	19.44
1784	1784.04	19.4
1786	1779.95	19.56
1788	1783.72	19.44
1790	1786.07	19.48
1792	1783.03	19.47
1794	1783.85	19.42
1796	1780.37	19.47
1798	1782.22	19.52
1800	1781.12	19.47
1802	1780.39	19.46
1804	1782.98	19.45
1806	1783.26	19.45
1808	1782.37	19.43
1810	1785.3	19.46
1812	1783.89	19.5
1814	1784.84	19.48
1816	1785.87	19.46
1818	1782.49	19.46
1820	1784.56	19.49
1822	1782.36	19.42
1824	1782.19	19.46
1826	1782.98	19.58
1828	1781.45	19.51
1830	1782.39	19.49
1833	1785.54	19.57
1835	1783.51	19.42
1837	1784.85	19.45
1839	1781.81	19.48
1841	1783.19	19.47
1843	1783.29	19.57
1845	1785.16	19.5
1847	1782.31	19.41
1849	1780.01	19.52
1851	1781.79	19.52
1853	1782.12	19.48
1855	1784.99	19.57
1857	1779.15	19.55
1859	1781.35	19.51
1861	1787.44	19.51
1863	1783.51	19.43
1865	1782.68	19.52
1867	1780.31	19.46
1869	1785.45	19.47
1871	1779.25	19.62
1873	1788.57	19.52
1875	1781.07	19.49
1877	1782.23	19.55
1879	1779.85	19.47
1881	1783.61	19.51
1884	1783.07	19.55
1886	1780.28	19.51
1888	1783.35	19.5
1890	1783.8	19.58
1892	1784.13	19.46
1894	1780.66	19.54
1896	1783.84	19.59
1898	1783.45	19.5
1900	1776.72	19.54
1902	1781.93	19.49
1904	1786.06	19.45
1906	1779.43	19.55
1908	1781.61	19.47
1910	1782.67	19.48
1912	1786.39	19.48
1914	1782.58	19.59
1916	1782.94	19.63
1918	1783	19.58
1920	1781.22	19.46
1922	1785.67	19.57
1924	1782.95	19.54
1926	1785.38	19.54
1928	1783.03	19.53
1930	1783.56	19.48
1932	1780.91	19.6
1934	1783.56	19.52
1937	1782.19	19.52
1939	1779.92	19.48
1941	1787.12	19.55
1943	1782.79	19.52
1945	1784.97	19.5
1947	1781.85	19.53
1949	1782.47	19.62
1951	1781.25	19.63
1953	1782.91	19.55
1955	1784.03	19.56
1957	1781.66	19.58
1959	1784.95	19.55
1961	1779.16	19.52
1963	1781.19	19.57
1965	1780.37	19.7
1967	1784.7	19.57
1969	1780.91	19.67
1971	1783.21	19.49
1973	1782.93	19.44
1975	1783.1	19.58
1977	1781.65	19.55
1979	1783.34	19.43
1981	1777.74	19.64
1983	1782.92	19.52
1985	1781.29	19.44
1987	1786.49	19.65
1989	1784.25	19.44
1992	1784.58	19.5
1994	1786.24	19.55
1996	1781.06	19.63
1998	1781.6	19.58
2000	1782.67	19.58
2002	1781.31	19.56
2004	1782.68	19.56
2006	1784.18	19.58
2008	1781.51	19.52
2010	1788.58	19.5
2012	1783.09	19.6
2014	1782.07	19.53
2016	1781.32	19.57
2018	1783.04	19.5
2020	1779.05	19.54
2022	1783.74	19.67
2024	1782.8	19.56
2026	1781.95	19.5
2028	1781.03	19.51
2030	1782.77	19.5
2032	1784.95	19.55
2034	1782.26	19.52
2036	1783.58	19.59
2038	1783.91	19.54
2040	1783.29	19.65
2043	1785.77	19.46
2045	1784.5	19.6
2047	1781.58	19.5
2049	1780.6	19.46
2051	1780.68	19.6
2053	1777.26	19.52
2055	1785.13	19.55
2057	1781.28	19.56
2059	1785.74	19.48
2061	1778.18	19.52
2063	1786.97	19.52
2065	1781.88	19.52
2067	1784.5	19.58
2069	1784.99	19.54
2071	1782.18	19.58
2073	1782.8	19.54
2075	1779.26	19.52
2077	1782.73	19.61
2079	1784.86	19.53
2081	1786.26	19.55
2083	1784.98	19.61
2085	1779.65	19.46
2087	1781.94	19.67
2089	1784.27	19.6
2091	1783.89	19.61
2093	1779.88	19.51
2096	1782.32	19.6
2098	1784.17	19.62
2100	1786.76	19.52
2102	1786.96	19.53
2104	1783.52	19.48
2106	1784.51	19.57
2108	1780.19	19.54
2110	1785.33	19.63
2112	1786.18	19.59
2114	1780.06	19.61
2116	1780.14	19.6
2118	1780.17	19.61
2120	1786.1	19.54
2122	1786.43	19.52
2124	1787.27	19.49
2126	1786.13	19.64
2128	1786.44	19.59
2130	1789.25	19.72
2132	1787.93	19.56
2134	1788.3	19.49
2136	1784.73	19.6
2138	1786.37	19.87
2140	1791.71	19.81
2142	1787.24	19.95
2144	1792.75	19.68
2146	1789.17	19.88
2148	1787.64	19.72
2151	1791.6	19.89
2153	1789.38	19.8
2155	1790.86	19.84
2157	1798.98	20.17
2159	1789.53	20.13
2161	1789.36	20.15
2163	1795.61	19.86
2165	1788.63	20.14
2167	1793.68	20.12
2169	1788.7	20
2171	1784.49	20.24
2173	1793.09	20.32
2175	1787.91	20.11
2177	1792.88	20.35
2179	1792.53	20.26
2181	1789.7	20.27
2183	1789.96	20.24
2185	1792.07	20.54
2187	1791.51	20.28
2189	1792.98	20.38
2191	1790.03	20.34
2193	1788.89	20.58
2195	1795.97	20.58
2197	1792.61	20.62
2200	1795.99	20.52
2202	1791.75	20.68
2204	1791.87	20.57
2206	1790.37	20.65
2208	1794.8	20.82
2210	1793.45	20.49
2212	1798.23	20.49
2214	1793.02	20.62
2216	1793.67	20.89
2218	1792.45	20.74
2220	1792.3	20.84
2222	1791.21	20.75
2224	1789.72	20.83
2226	1792.4	20.9
2228	1792.08	21.06
2230	1792.1	20.84
2232	1791.7	20.89
2234	1792.83	21.16
2236	1795.23	20.67
2238	1793.44	21.14
2240	1790.78	21.12
2242	1793.35	21.08
2244	1797.36	21.14
2246	1792.85	21.19
2248	1792.72	21.13
2250	1793.11	21.16
2253	1794.75	21.11
2255	1795.01	21.31
2257	1794.31	21.3
2259	1798	21.21
2261	1794.46	21.34
2263	1793.57	21.2
2265	1793.61	21.37
2267	1791.17	21.44
2269	1793.88	21.58
2271	1796.38	21.55
2273	1793.59	21.35
2275	1796.62	21.3
2277	1794.7	21.45
2279	1797.75	21.48
2281	1795.69	21.61
2283	1795.49	21.69
2285	1796.09	21.56
2287	1797.88	21.58
2289	1794.16	21.67
2291	1795.66	21.6
2293	1794.91	21.65
2295	1798.04	21.63
2297	1795.68	21.59
2299	1792.87	21.58
2301	1798.68	21.68
2304	1795.93	21.9
2306	1796.6	21.77
2308	1798.3	21.84
2310	1795.11	21.87
2312	1796.45	21.9
2314	1796.21	21.62
2316	1799.9	21.98
2318	1796.34	21.99
2320	1793.93	21.99
2322	1792.95	21.94
2324	1794.11	21.78
2326	1796.06	21.88
2328	1795.12	21.87
2330	1794.03	21.88
2332	1797.1	22
2334	1799.12	22.06
2336	1797.83	21.83
2338	1794.09	22.05
2340	1797.2	21.88
2342	1797.53	22.05
2344	1794.91	22.19
2346	1794.88	21.96
2348	1791.3	22.3
2350	1799.05	22.34
2353	1796.37	22.13
2355	1795.97	22.23
2357	1794.45	22.24
2359	1797.15	22.13
2361	1801.18	22.22
2363	1798.09	22.03
2365	1798.28	22.35
2367	1796.93	22.12
2369	1798.03	22.32
2371	1799.55	22.29
2373	1796.73	22.31
2375	1799.77	22.14
2377	1803.07	22.34
2379	1796.26	22.23
2381	1799.13	22.48
2383	1797.5	22.45
2385	1792.1	22.45
2387	1798.1	22.58
2389	1793.14	22.61
2391	1797.34	22.6
2393	1794.03	22.63
2395	1793.23	22.66
2397	1799.15	22.46
2399	1796.79	22.61
2402	1796.73	22.7
2404	1800.45	22.56
2406	1806.6	22.56
2408	1796.71	22.54
2410	1795.89	22.64
2412	1801.74	22.7
2414	1798.3	22.71
2416	1797.08	22.68
2418	1800.54	22.53
2420	1797.44	22.61
2422	1794.84	22.56
2424	1797.35	22.83
2426	1800.34	22.64
2428	1799.9	22.71
2430	1796.24	22.81
2432	1797.77	22.86
2434	1805.17	22.74
2436	1797.61	22.67
2438	1798.71	22.68
2440	1798.97	22.71
2442	1796.72	22.89
2444	1797.46	22.83
2446	1798.74	22.89
2448	1795.5	22.86
2451	1796.45	22.82
2453	1797.37	22.82
2455	1796	22.83
2457	1797.07	23.01
2459	1796.6	23.15
2461	1796.63	22.8
