Time,Unsmoothed Fres,Temp,Fres,dT/dt
980,1783.1,19.81,1782.1679999999997,-0.003429512666136559
982,1780.84,19.74,1782.2999999999995,-0.004678499665104084
984,1782.83,19.72,1782.3719999999996,-0.004897599647654906
986,1780.15,19.78,1782.1879999999996,-0.0048610354223434455
988,1783.9,19.8,1782.21,-0.0039330951607665894
990,1783.11,19.87,1782.4153333333334,-0.002164976262408443
992,1784.48,19.71,1782.4046666666666,-0.0025161847216227
994,1782.95,19.69,1782.6160000000002,-0.002968496265021105
996,1783.52,19.76,1782.6553333333334,-0.002591280653951031
998,1783.74,19.8,1782.6919999999998,-0.0011897159216031012
1000,1780.57,19.83,1782.5966666666666,-0.000823844608171535
1002,1783.41,19.67,1782.6686666666665,-0.002215721912984113
1004,1783.03,19.72,1782.7046666666668,-0.0018225600557039074
1006,1785.88,19.68,1782.9946666666665,-0.0030357142857140415
1008,1788.21,19.72,1783.3146666666669,-0.0025535714285713005
1010,1781.04,19.72,1783.1773333333335,-0.0021607142857143586
1012,1783.82,19.68,1783.3759999999995,-0.0031071428571424623
1014,1779.16,19.71,1783.1313333333335,-0.0038571428571428307
1016,1783.2,19.67,1783.3346666666662,-0.004232142857142926
1018,1783.02,19.66,1783.2759999999994,-0.0042499999999999665
1020,1781.86,19.6,1783.1926666666664,-0.0037678571428573426
1022,1780.18,19.64,1782.906,-0.004589285714285539
1024,1786.71,19.62,1783.1566666666668,-0.005821428571428487
1026,1781.11,19.68,1782.996,-0.005178571428571093
1028,1780.69,19.67,1782.7926666666665,-0.003946428571428531
1031,1781.21,19.6,1782.8353333333332,-0.0029151676917721437
1033,1782.59,19.58,1782.7806666666663,-0.00397591730092014
1035,1784.22,19.57,1782.8599999999997,-0.004295043536503885
1037,1780.21,19.63,1782.4819999999995,-0.004162078837260589
1039,1783.58,19.53,1782.1733333333334,-0.004623978201634746
1041,1782.47,19.6,1782.2686666666666,-0.0039347190646312905
1043,1779.14,19.66,1781.9566666666667,-0.0028857358653430975
1045,1781.43,19.53,1782.108,-0.0029359085023738336
1047,1781.79,19.63,1782.014,-0.002054238389087529
1049,1781.4,19.64,1781.906,-0.001119891008174531
1051,1780.19,19.6,1781.7946666666664,-0.0014385597885929007
1053,1780.15,19.5,1781.7926666666667,-0.0023961821835234444
1055,1782.09,19.46,1781.4846666666667,-0.003907190730433204
1057,1781.36,19.55,1781.5013333333334,-0.0032087733549958607
1059,1780.72,19.55,1781.503333333333,-0.0023928571428574715
1061,1780.47,19.5,1781.4540000000002,-0.0029821428571427263
1063,1782.8,19.64,1781.468,-0.0019285714285715368
1065,1781.19,19.55,1781.266,-0.0022499999999999057
1067,1778.32,19.54,1781.14,-0.0018035714285712387
1069,1781.27,19.52,1780.9860000000003,-0.0028750000000001105
1071,1780.6,19.56,1780.8613333333335,-0.002428571428571457
1073,1781.79,19.48,1781.0380000000002,-0.0020535714285715256
1075,1782.39,19.49,1781.102,-0.003089285714285871
1077,1781.46,19.54,1781.08,-0.0020000000000001596
1079,1779.77,19.6,1780.9713333333332,0.00014285714285713978
1082,1779.05,19.56,1780.8953333333332,0.0012742253684579203
1084,1781.73,19.48,1781.0006666666663,4.316710212436212e-05
1086,1779.52,19.41,1780.829333333333,-0.002515070328198077
1088,1780.58,19.51,1780.777333333333,-0.002489539748953888
1090,1782.97,19.52,1780.9273333333329,-0.002283378746593972
1092,1780.41,19.54,1780.923333333333,-0.002465086066904718
1094,1781.54,19.51,1780.8393333333331,-0.0012095381959430535
1096,1779.53,19.51,1780.7286666666666,-0.0009419507984462527
1098,1781.29,19.54,1780.926666666667,-0.00039136083143883124
1100,1777.81,19.55,1780.696,8.174386920956414e-06
1102,1784.89,19.51,1780.9820000000002,0.0004431843206342871
1104,1780.4,19.52,1780.8893333333335,-2.6791694574519683e-05
1106,1785.66,19.46,1781.1073333333336,-0.0011632398046121572
1108,1779.0,19.46,1780.9433333333332,-0.0015562260647558614
1110,1782.71,19.44,1781.1393333333333,-0.0011607142857140865
1112,1780.65,19.49,1781.246,-0.0004642857142857816
1114,1781.98,19.51,1781.2626666666667,-0.0005357142857143976
1116,1777.78,19.46,1781.1466666666663,-0.002285714285714173
1118,1784.67,19.48,1781.4193333333333,-0.0024464285714286675
1120,1781.33,19.51,1781.31,-0.002035714285714368
1122,1779.78,19.46,1781.268,-0.0019464285714285803
1124,1779.02,19.37,1781.1,-0.003267857142856937
1126,1779.7,19.36,1781.1113333333335,-0.004464285714285713
1128,1780.16,19.44,1781.036,-0.003964285714285528
1130,1782.05,19.42,1781.3186666666668,-0.003392857142857047
1132,1781.16,19.4,1781.07,-0.003410714285714208
1135,1783.15,19.29,1781.253333333333,-0.004479517233376042
1137,1785.87,19.39,1781.2673333333332,-0.004655231171191796
1139,1777.52,19.38,1781.1686666666667,-0.004839249832551966
1141,1780.95,19.31,1781.051333333333,-0.006013543272407161
1143,1783.76,19.28,1781.2586666666664,-0.006645776566757436
1145,1779.95,19.36,1781.1233333333332,-0.005711269892822261
1147,1783.1,19.47,1781.478,-0.003918860595597958
1149,1781.46,19.33,1781.264,-0.003534203711696211
1151,1786.0,19.33,1781.575333333333,-0.0024959402403378836
1153,1783.45,19.42,1781.82,-0.0007683923705721012
1155,1779.65,19.4,1781.862,-0.0004228143580707339
1157,1782.02,19.43,1782.0166666666669,9.209645010023908e-05
1159,1782.11,19.33,1782.1466666666668,0.00044189480858788704
1161,1779.84,19.33,1781.9993333333334,0.0007166067076709813
1163,1785.09,19.36,1782.2613333333336,0.0012499999999998777
1165,1782.47,19.34,1782.2160000000003,-1.7857142857180067e-05
